,date,year,gold,agnico,coal,copper,dax,dji,djt,eur,gbp,nasdaq,newmont,n_gas,oil,palladium,platinum,rgold,rio,silver,snp
1433,2021-04-20,2021,1776.69,66.370003,94.0,71.39,583.67,"33,821.30","14,894.93",1.2033,1.3936,13786.269531,65.84,2.727,62.44,"2,770.75","1,196.30",118.199997,84.72,25.78,"4,134.94"
1434,2021-04-21,2021,1793.71,67.230003,93.75,72.07,589.58,"34,137.31","15,040.32",1.2033,1.3929,13950.219727,66.82,2.692,61.35,"2,884.00","1,214.70",118.800003,86.0,26.52,"4,173.42"
1435,2021-04-22,2021,1783.23,66.160004,93.95,69.12,594.92,"33,815.90","14,920.95",1.2015,1.3836,13818.410156,65.7,2.749,61.43,"2,840.00","1,208.50",118.120003,84.01,26.12,"4,134.98"
1436,2021-04-23,2021,1777.11,66.110001,93.0,71.64,595.49,"34,043.49","15,133.43",1.2099,1.3874,14016.80957,65.72,2.73,62.14,"2,856.75","1,233.10",118.139999,86.44,26.0,"4,180.17"
1437,2021-04-26,2021,1780.14,65.849998,93.1,72.89,594.7,"33,981.57","15,095.61",1.2083,1.3896,14138.780273,65.28,2.79,61.91,"2,921.50","1,245.20",117.010002,88.25,26.21,"4,187.62"
1438,2021-04-27,2021,1775.5,64.620003,93.1,72.98,600.7,"33,984.93","15,312.66",1.209,1.3912,14090.219727,64.21,2.873,62.94,"2,947.50","1,249.50",114.830002,86.92,26.23,"4,186.72"
1439,2021-04-28,2021,1784.09,65.089996,92.9,73.02,600.36,"33,820.38","15,287.43",1.2123,1.3932,14051.030273,64.2,2.925,63.86,"2,919.50","1,212.20",115.839996,87.57,26.32,"4,183.18"
1440,2021-04-29,2021,1773.38,63.619999,92.9,72.01,597.63,"34,060.36","15,419.14",1.2118,1.394,14082.549805,62.31,2.911,65.01,"2,962.25","1,201.10",113.989998,87.53,26.1,"4,211.47"
1441,2021-04-30,2021,1768.91,62.439999,93.3,69.41,601.93,"33,874.85","15,347.00",1.2018,1.3814,13962.679688,62.41,2.931,63.58,"2,935.00","1,208.70",111.860001,85.06,25.91,"4,181.17"
1442,2021-05-03,2021,1792.68,66.889999,92.8,69.58,612.71,"34,113.23","15,618.60",1.2061,1.3909,13895.120117,64.46,2.966,64.49,"2,973.00","1,233.60",116.089996,86.95,26.88,"4,192.66"
1443,2021-05-04,2021,1778.59,66.370003,93.0,69.64,601.23,"34,133.03","15,624.90",1.2013,1.3885,13633.5,64.02,2.967,65.69,"2,986.50","1,235.30",115.400002,87.16,26.49,"4,164.66"
1444,2021-05-05,2021,1785.4,66.690002,93.8,72.54,624.25,"34,230.34","15,639.74",1.2005,1.3903,13582.419922,64.84,2.938,65.63,"2,967.00","1,232.30",115.339996,90.38,26.45,"4,167.59"
1445,2021-05-06,2021,1814.86,68.290001,96.05,72.82,630.65,"34,548.53","15,724.41",1.2064,1.3885,13632.839844,66.89,2.928,64.71,"2,938.50","1,260.90",119.57,91.36,27.3,"4,201.62"
1446,2021-05-07,2021,1831.43,69.169998,96.15,76.87,627.99,"34,777.76","15,943.30",1.2163,1.3972,13752.240234,67.33,2.958,64.9,"2,922.00","1,257.90",119.949997,93.17,27.45,"4,232.60"
1447,2021-05-10,2021,1835.84,68.510002,97.6,,632.97,"34,742.82","15,929.46",1.2129,1.412,13401.860352,68.35,2.932,64.92,"2,957.50","1,269.00",118.959999,93.81,27.32,"4,188.43"
1448,2021-05-10,2021,1835.84,68.510002,97.6,80.45,632.97,"34,742.82","15,929.46",1.2129,1.412,13401.860352,68.35,2.932,64.92,"2,957.50","1,269.00",118.959999,93.81,27.32,"4,188.43"
1449,2021-05-11,2021,1835.64,69.099998,98.7,81.41,618.0,"34,269.16","15,708.35",1.2146,1.4141,13389.429688,68.78,2.955,65.28,"2,943.00","1,244.80",120.160004,94.65,27.57,"4,152.10"
1450,2021-05-12,2021,1817.66,68.669998,100.0,78.7,614.71,"33,587.66","15,348.59",1.2069,1.4052,13031.679688,67.86,2.969,66.08,"2,867.75","1,229.20",119.839996,92.75,27.12,"4,063.04"
1451,2021-05-13,2021,1825.17,68.879997,101.0,77.15,616.33,"34,021.45","15,701.99",1.2078,1.405,13124.990234,68.92,2.973,63.82,"2,867.50","1,209.70",121.970001,90.02,27.05,"4,112.50"
1452,2021-05-14,2021,1843.91,70.019997,99.0,76.3,626.5,"34,382.13","15,917.46",1.214,1.4096,13429.980469,70.75,2.961,65.37,"2,889.50","1,226.10",123.160004,88.23,27.42,"4,173.85"
1453,2021-05-17,2021,1869.07,73.25,98.35,78.35,624.17,"34,327.79","15,833.30",1.2151,1.4134,13379.049805,74.0,3.109,66.27,"2,902.00","1,247.90",128.080002,90.63,28.26,"4,163.29"
1454,2021-05-18,2021,1870.25,72.980003,99.1,76.56,635.62,"34,060.66","15,642.98",1.222,1.4187,13303.639648,74.38,3.012,65.49,"2,912.00","1,228.70",127.25,89.44,28.16,"4,127.83"
1455,2021-05-19,2021,1865.61,72.150002,99.1,71.0,625.85,"33,896.04","15,562.65",1.2172,1.4113,13299.740234,73.66,2.964,63.36,"2,866.75","1,205.00",124.68,86.18,27.61,"4,115.68"
1456,2021-05-20,2021,1874.15,73.57,99.75,70.92,633.76,"34,084.15","15,471.13",1.2226,1.4189,13535.740234,73.85,2.925,62.05,"2,851.50","1,208.50",126.029999,86.58,27.71,"4,159.12"
1457,2021-05-21,2021,1881.96,72.080002,101.0,69.44,635.09,"34,207.84","15,475.78",1.2179,1.4147,13470.990234,73.53,2.906,63.58,"2,775.00","1,173.40",125.330002,85.65,27.56,"4,155.86"
1458,2021-05-24,2021,1877.5,72.120003,103.25,68.05,,"34,393.98","15,609.81",1.2215,1.4155,13661.169922,74.08,2.886,66.05,"2,741.00","1,181.60",125.43,85.69,27.69,"4,197.05"
1459,2021-05-25,2021,1898.3,72.300003,105.0,66.99,650.95,"34,312.46","15,456.84",1.225,1.4151,13657.169922,73.2,2.913,66.07,"2,772.00","1,201.00",125.269997,84.08,27.99,"4,188.13"
1460,2021-05-26,2021,1896.03,72.769997,105.1,67.25,656.75,"34,323.05","15,604.37",1.219,1.4118,13738.0,73.19,2.984,66.21,"2,745.50","1,201.60",124.839996,84.8,27.68,"4,195.99"
1461,2021-05-27,2021,1898.01,71.699997,105.5,69.19,680.44,"34,464.64","15,709.63",1.2192,1.4205,13736.280273,73.09,2.958,66.85,"2,807.00","1,183.40",124.18,87.74,27.89,"4,200.88"
1462,2021-05-28,2021,1904.3,71.75,106.0,69.74,674.63,"34,529.45","15,750.31",1.2189,1.4187,13748.740234,73.48,2.986,66.32,"2,832.00","1,186.60",123.769997,87.43,27.92,"4,204.11"
1463,2021-05-31,2021,1908.16,,118.9,,675.94,,,1.2225,1.4209,,,3.055,66.96,"2,848.25","1,193.40",,,28.08,
1464,2021-06-01,2021,1898.92,71.68,120.5,71.67,674.8,"34,575.31","15,767.24",1.2211,1.4146,13736.480469,73.95,3.104,67.72,"2,865.50","1,203.80",123.959999,90.8,27.85,"4,202.04"
1465,2021-06-02,2021,1907.88,72.019997,119.95,71.86,677.77,"34,600.38","15,614.51",1.2209,1.4168,13756.330078,,3.075,68.83,"2,860.50","1,196.70",123.949997,90.22,28.15,"4,208.12"
1466,2021-06-02,2021,1907.88,72.019997,119.95,71.86,677.77,"34,600.38","15,614.51",1.2209,1.4168,13756.330078,72.7,3.075,68.83,"2,860.50","1,196.70",123.949997,90.22,28.15,"4,208.12"
1467,2021-06-03,2021,1871.14,69.980003,119.0,69.4,678.97,"34,577.04","15,539.92",1.2124,1.4103,13614.509766,71.06,3.041,68.81,"2,842.00","1,166.60",120.309998,88.51,27.44,"4,192.85"
1468,2021-06-04,2021,1891.24,70.720001,119.75,71.15,683.1,"34,756.39","15,467.47",1.2165,1.4154,13814.490234,71.45,3.097,69.62,"2,845.00","1,168.50",122.120003,89.75,27.8,"4,229.89"
1469,2021-06-07,2021,1898.83,70.57,121.6,68.24,689.04,"34,630.24","15,432.10",1.2189,1.4178,13881.719727,71.51,3.07,69.23,"2,834.50","1,178.80",121.949997,88.12,27.9,"4,226.52"
1470,2021-06-08,2021,1893.49,70.209999,122.75,68.86,683.46,"34,599.82","15,480.78",1.2171,1.4155,13924.910156,69.93,3.128,70.05,"2,810.00","1,166.40",121.419998,88.61,27.63,"4,227.26"
1471,2021-06-09,2021,1888.78,70.709999,123.7,66.59,685.69,"34,447.14","15,288.53",1.2178,1.4118,13911.75,69.99,3.129,69.96,"2,783.50","1,155.70",121.629997,86.87,27.82,"4,219.55"
1472,2021-06-10,2021,1898.41,72.480003,126.0,66.98,681.02,"34,466.24","15,179.06",1.2169,1.4173,14020.330078,71.06,3.149,70.29,"2,773.50","1,150.10",125.339996,86.9,27.97,"4,239.18"
1473,2021-06-11,2021,1876.87,71.279999,127.0,66.95,689.93,"34,479.60","15,327.39",1.2106,1.4106,14069.419922,70.31,3.296,70.91,"2,777.50","1,155.00",122.860001,87.48,27.92,"4,247.44"
1474,2021-06-14,2021,1867.32,70.910004,125.55,65.8,688.12,"34,393.75","15,194.21",1.2118,1.4112,14174.139648,69.83,3.352,70.88,"2,754.50","1,169.20",123.110001,86.97,27.88,"4,255.15"
1475,2021-06-15,2021,1857.95,69.589996,125.0,63.14,687.89,"34,299.33","15,305.39",1.2124,1.408,14072.860352,69.08,3.24,72.12,"2,767.25","1,152.70",121.019997,86.42,27.68,"4,246.59"
1476,2021-06-16,2021,1818.87,68.419998,125.25,62.68,690.43,"34,033.67","15,138.68",1.1994,1.3987,14039.679688,68.45,3.251,72.15,"2,807.75","1,145.90",119.080002,84.66,27.16,"4,223.70"
1477,2021-06-17,2021,1776.72,64.43,126.0,59.41,688.4,"33,823.45","14,820.03",1.1906,1.3919,14161.349609,63.67,3.253,71.04,"2,514.00","1,059.10",112.07,83.02,26.02,"4,221.86"
1478,2021-06-18,2021,1764.31,62.77,125.0,59.48,680.03,"33,290.08","14,622.90",1.186,1.3809,14030.379883,62.62,3.215,71.64,"2,472.00","1,045.20",109.309998,81.04,25.8,"4,166.45"
1479,2021-06-21,2021,1783.48,64.059998,125.5,61.66,689.16,"33,876.97","14,907.64",1.1915,1.3929,14141.480469,63.43,3.191,73.66,"2,588.50","1,054.10",110.230003,82.09,25.94,"4,224.79"
1480,2021-06-22,2021,1777.64,63.349998,127.25,62.3,690.47,"33,945.58","14,940.56",1.1938,1.3947,14253.269531,62.92,3.258,73.06,"2,555.50","1,072.90",110.900002,83.11,25.77,"4,246.44"
1481,2021-06-23,2021,1777.44,62.419998,127.5,63.01,684.6,"33,874.24","14,903.24",1.1925,1.3959,14271.730469,62.66,3.333,73.08,"2,613.50","1,089.50",110.18,83.72,25.87,"4,241.84"
1482,2021-06-24,2021,1775.38,62.549999,127.5,63.66,697.92,"34,196.82","14,982.47",1.193,1.3922,14369.709961,62.3,3.418,73.3,"2,651.50","1,096.10",111.970001,84.82,25.94,"4,266.49"
1483,2021-06-25,2021,1781.29,62.32,127.7,64.42,693.4,"34,433.84","14,976.97",1.1933,1.3877,14360.389648,62.68,3.496,74.05,"2,645.00","1,105.70",112.400002,85.02,26.11,"4,280.70"
1484,2021-06-28,2021,1778.21,61.040001,128.55,64.45,688.42,"34,283.27","14,834.57",1.1924,1.3883,14500.509766,62.65,3.617,72.91,"2,692.00","1,099.20",113.0,84.46,26.11,"4,290.61"
1485,2021-06-29,2021,1761.61,60.68,131.0,65.02,696.35,"34,292.29","14,854.63",1.1895,1.3835,14528.330078,62.58,3.63,72.98,"2,694.50","1,070.60",114.019997,84.61,25.8,"4,291.80"
1486,2021-06-30,2021,1768.26,60.450001,134.7,64.32,683.81,"34,502.51","14,880.79",1.1855,1.3827,14503.950195,63.38,3.65,73.47,"2,780.50","1,072.90",114.099998,83.89,26.09,"4,297.50"
1487,2021-07-01,2021,1775.75,60.5,137.75,63.18,688.4,"34,633.53","15,077.58",1.1848,1.3767,14522.379883,62.86,3.661,75.23,"2,766.50","1,080.90",114.529999,82.72,26.0,"4,319.94"
1488,2021-07-02,2021,1787.53,61.689999,139.25,64.19,694.4,"34,786.35","15,036.23",1.1864,1.3821,14639.330078,63.36,3.7,75.16,"2,789.00","1,087.70",116.940002,83.63,26.46,"4,352.34"
1489,2021-07-05,2021,1791.45,,143.4,,698.78,,,1.1861,1.3845,,,3.79,76.25,"2,823.00","1,101.90",,,26.44,
1490,2021-07-06,2021,1795.73,61.75,140.75,62.44,698.24,"34,577.37","14,884.99",1.1822,1.3799,14663.639648,63.89,3.637,73.37,"2,774.75","1,084.00",116.739998,82.44,26.11,"4,343.54"
1491,2021-07-07,2021,1803.48,61.82,139.55,63.99,700.26,"34,681.79","14,965.66",1.1789,1.38,14665.05957,63.63,3.596,72.2,"2,850.00","1,081.90",118.800003,84.33,26.14,"4,358.13"
1492,2021-07-08,2021,1804.06,60.52,142.25,62.89,687.96,"34,421.93","14,475.22",1.1842,1.3785,14559.780273,62.76,3.688,72.94,"2,798.00","1,074.50",114.889999,82.48,25.93,"4,320.82"
1493,2021-07-09,2021,1808.54,61.48,143.0,65.18,696.19,"34,870.16","14,842.77",1.1873,1.3899,14701.919922,63.98,3.674,74.56,"2,817.50","1,095.70",116.68,85.99,26.1,"4,369.55"
1494,2021-07-12,2021,1807.24,60.48,142.25,65.07,700.37,"34,996.18","14,809.52",1.1859,1.388,14733.240234,63.19,3.749,74.1,"2,856.50","1,123.00",115.779999,86.03,26.26,"4,384.63"
1495,2021-07-13,2021,1806.09,61.73,144.6,64.39,695.73,"34,888.79","14,674.62",1.1774,1.3808,14677.650391,63.37,3.696,75.25,"2,831.50","1,111.20",116.120003,85.18,25.97,"4,369.21"
1496,2021-07-14,2021,1826.53,62.189999,144.5,63.8,695.94,"34,933.23","14,689.20",1.1835,1.3856,14644.950195,63.36,3.66,73.13,"2,810.50","1,128.10",116.470001,85.73,26.22,"4,374.30"
1497,2021-07-15,2021,1829.72,62.580002,146.0,63.96,690.01,"34,987.02","14,696.17",1.1812,1.3828,14543.129883,63.49,3.614,71.65,"2,746.00","1,137.70",118.089996,86.25,26.33,"4,360.03"
1498,2021-07-16,2021,1812.36,61.259998,148.1,61.95,689.28,"34,687.85","14,491.91",1.1805,1.3772,14427.240234,61.73,3.674,71.81,"2,628.25","1,108.50",115.419998,82.79,25.67,"4,327.16"
1499,2021-07-19,2021,1811.42,60.709999,150.0,60.87,675.78,"33,962.04","14,264.26",1.1798,1.3672,14274.980469,60.69,3.779,66.42,"2,593.50","1,071.40",114.639999,80.23,25.17,"4,258.49"
1500,2021-07-20,2021,1809.83,60.959999,149.7,62.04,682.57,"34,511.99","14,548.31",1.1779,1.3626,14498.879883,60.44,3.876,67.42,"2,636.50","1,065.20",115.75,81.45,24.97,"4,323.06"
1501,2021-07-21,2021,1802.71,61.18,149.75,63.55,691.58,"34,798.00","14,689.77",1.1792,1.371,14631.950195,60.36,3.959,70.3,"2,664.00","1,075.30",116.32,82.94,25.28,"4,358.69"
1502,2021-07-22,2021,1807.29,60.380001,149.75,63.07,695.51,"34,823.35","14,654.64",1.177,1.3763,14684.599609,60.21,4.003,71.91,"2,728.00","1,090.60",116.010002,82.08,25.42,"4,367.48"
1503,2021-07-23,2021,1802.3,59.950001,149.75,63.08,704.43,"35,061.55","14,756.07",1.1771,1.3745,14836.990234,60.11,4.06,72.07,"2,672.50","1,061.40",116.449997,82.77,25.17,"4,411.79"
1504,2021-07-26,2021,1797.74,61.119999,149.75,64.7,701.79,"35,144.31","14,772.70",1.1799,1.3816,14840.709961,60.39,4.102,71.91,"2,651.00","1,070.00",117.260002,86.05,25.17,"4,422.30"
1505,2021-07-27,2021,1800.06,61.16,149.75,64.99,693.22,"35,058.52","14,446.56",1.1814,1.3874,14660.580078,61.32,3.971,71.65,"2,606.50","1,049.50",117.900002,82.78,24.74,"4,401.46"
1506,2021-07-28,2021,1809.49,61.720001,150.1,65.18,700.01,"34,930.93","14,359.80",1.1842,1.3898,14762.580078,61.88,4.044,72.39,"2,631.75","1,058.10",118.690002,86.62,25.05,"4,400.64"
1507,2021-07-29,2021,1830.33,64.769997,150.0,67.71,694.9,"35,084.53","14,473.41",1.1886,1.3961,14778.259766,62.72,4.059,73.62,"2,662.00","1,070.60",121.489998,88.67,25.53,"4,419.15"
1508,2021-07-30,2021,1813.62,64.68,149.75,65.64,680.83,"34,935.47","14,460.80",1.187,1.3901,14672.679688,62.82,3.914,73.95,"2,664.00","1,051.50",121.519997,86.31,25.5,"4,395.26"
1509,2021-08-02,2021,1812.66,64.089996,152.55,64.62,683.42,"34,838.16","14,376.86",1.1867,1.3881,14681.070313,61.98,3.935,71.26,"2,683.00","1,058.90",120.290001,87.3,25.4,"4,387.16"
1510,2021-08-03,2021,1811.2,64.029999,152.75,65.45,684.44,"35,116.40","14,586.01",1.186,1.3914,14761.290039,62.65,4.027,70.56,"2,646.00","1,049.90",120.970001,89.39,25.57,"4,423.15"
1511,2021-08-04,2021,1811.77,63.32,154.4,64.66,686.4,"34,792.67","14,243.68",1.1835,1.3885,14780.530273,61.86,4.158,68.15,"2,645.75","1,024.10",118.559998,88.53,25.37,"4,402.66"
1512,2021-08-05,2021,1803.55,61.830002,157.25,65.04,689.65,"35,064.25","14,422.91",1.1832,1.3928,14895.120117,61.25,4.14,69.09,"2,645.00","1,008.40",116.830002,84.74,25.14,"4,429.10"
1513,2021-08-06,2021,1763.69,60.529999,160.95,65.41,686.91,"35,208.51","14,502.32",1.176,1.3871,14835.759766,59.82,4.14,68.28,"2,627.00",974.90,116.059998,84.97,24.34,"4,436.52"
1514,2021-08-09,2021,1731.57,58.919998,167.05,65.23,684.11,"35,101.85","14,333.58",1.1737,1.3844,14860.179688,58.84,4.06,66.48,"2,601.25",973.60,114.190002,85.57,23.46,"4,432.35"
1515,2021-08-10,2021,1727.08,57.91,167.1,66.53,681.64,"35,264.67","14,601.75",1.1718,1.3843,14788.089844,58.05,4.089,68.29,"2,647.00",989.20,112.809998,86.94,23.33,"4,436.75"
1516,2021-08-11,2021,1752.37,58.689999,169.4,,686.15,"35,484.97","14,867.42",1.1737,1.3872,14765.139648,59.26,4.059,69.25,"2,635.00","1,017.90",114.940002,86.1,23.53,"4,442.41"
1517,2021-08-11,2021,1752.37,58.689999,169.4,66.54,686.15,"35,484.97","14,867.42",1.1737,1.3872,14765.139648,59.26,4.059,69.25,"2,635.00","1,017.90",114.940002,86.1,23.53,"4,442.41"
1518,2021-08-12,2021,1753.57,57.98,171.25,66.01,694.21,"35,499.85","14,900.48",1.1727,1.3804,14816.259766,58.35,3.933,69.09,"2,623.00","1,020.10",113.849998,,23.21,"4,460.83"
1519,2021-08-12,2021,1753.57,57.98,171.25,66.01,694.21,"35,499.85","14,900.48",1.1727,1.3804,14816.259766,58.35,3.933,69.09,"2,623.00","1,020.10",113.849998,79.16,23.21,"4,460.83"
1520,2021-08-13,2021,1779.34,59.139999,172.75,67.21,691.04,"35,515.38","14,927.58",1.1791,1.3863,14822.900391,58.84,3.861,68.44,"2,648.50","1,028.20",116.080002,79.44,23.74,"4,468.00"
1521,2021-08-16,2021,1787.59,59.0,173.4,64.84,684.2,"35,625.40","14,986.80",1.1777,1.385,14793.759766,58.88,3.946,67.29,"2,608.00","1,023.10",114.559998,78.03,23.9,"4,479.71"
1522,2021-08-17,2021,1786.23,58.34,171.45,63.13,690.97,"35,343.28","14,825.14",1.1708,1.3739,14656.179688,58.86,3.837,66.59,"2,497.50",996.20,113.440002,76.83,23.66,"4,448.08"
1523,2021-08-18,2021,1787.55,56.59,171.0,62.52,706.7,"34,960.69","14,704.26",1.171,1.3755,14525.910156,56.91,3.852,65.46,"2,420.00",998.60,110.199997,74.13,23.5,"4,400.27"
1524,2021-08-19,2021,1779.04,55.950001,170.9,60.87,702.04,"34,894.12","14,520.14",1.1674,1.3638,14541.790039,56.52,3.83,63.69,"2,304.50",972.80,109.68,72.42,23.22,"4,405.80"
1525,2021-08-20,2021,1781.77,56.119999,167.75,60.79,696.62,"35,120.08","14,554.71",1.1696,1.3621,14714.660156,56.35,3.851,62.32,"2,272.00",995.70,108.660004,72.52,23.02,"4,441.67"
1526,2021-08-23,2021,1804.89,58.220001,170.0,62.7,704.41,"35,335.71","14,691.71",1.1743,1.3717,14942.650391,57.78,3.945,65.64,"2,397.75","1,015.90",112.099998,73.0,23.61,"4,479.53"
1527,2021-08-24,2021,1801.96,58.279999,170.0,63.06,701.56,"35,366.26","14,724.02",1.1753,1.3727,15019.799805,57.48,3.896,67.54,"2,456.50","1,013.00",111.279999,75.09,23.83,"4,486.23"
1528,2021-08-25,2021,1791.7,57.200001,170.75,62.43,699.04,"35,405.50","14,826.59",1.177,1.3759,15041.860352,56.91,3.897,68.36,"2,427.00",996.50,109.790001,75.4,23.86,"4,496.19"
1529,2021-08-26,2021,1793.63,56.52,171.0,61.2,696.25,"35,213.12","14,723.71",1.175,1.3699,14945.80957,56.63,4.184,67.42,"2,397.00",978.50,109.279999,74.02,23.59,"4,470.00"
1530,2021-08-27,2021,1817.93,58.57,170.95,63.0,698.35,"35,455.80","14,905.00",1.1793,1.3757,15129.5,58.19,4.37,68.74,"2,408.00","1,007.40",112.580002,75.83,24.02,"4,509.37"
1531,2021-08-30,2021,1810.55,57.25,171.35,63.04,701.67,"35,399.84","14,836.00",1.1795,1.3758,15265.889648,57.51,4.305,69.21,"2,485.00","1,004.90",111.040001,76.06,24.04,"4,528.79"
1532,2021-08-31,2021,1814.56,57.52,174.25,62.59,699.11,"35,360.73","14,661.48",1.1807,1.3754,15259.240234,57.99,4.377,68.5,"2,466.50","1,016.90",111.330002,75.07,23.92,"4,522.68"
1533,2021-09-01,2021,1813.28,57.009998,174.6,61.73,693.54,"35,312.53","14,751.62",1.1837,1.3768,15309.379883,57.88,4.615,68.59,"2,435.50","1,002.40",110.68,74.91,24.16,"4,524.09"
1534,2021-09-02,2021,1809.54,57.630001,177.5,62.4,698.03,"35,443.82","14,910.52",1.1873,1.3829,15331.179688,58.71,4.641,69.99,"2,406.75",996.90,111.379997,75.28,23.9,"4,536.95"
1535,2021-09-03,2021,1827.46,58.869999,179.0,62.64,694.33,"35,369.09","14,751.62",1.1882,1.3865,15363.519531,59.67,4.712,69.29,"2,411.50","1,024.50",112.870003,75.87,24.71,"4,535.43"
1536,2021-09-06,2021,1823.69,,178.0,,698.23,,,1.1868,1.3834,,,4.693,68.8,"2,402.50","1,018.30",,,24.69,
1537,2021-09-07,2021,1795.75,57.02,177.2,62.37,697.41,"35,100.00","14,649.12",1.1839,1.3782,15374.330078,58.28,4.568,68.35,"2,364.50",998.90,110.5,74.56,24.33,"4,520.03"
1538,2021-09-08,2021,1790.82,56.970001,177.35,60.01,685.4,"35,031.07","14,597.43",1.1813,1.3768,15286.639648,,4.914,69.3,"2,236.50",979.10,110.93,73.55,23.99,"4,514.07"
1539,2021-09-08,2021,1790.82,56.970001,177.35,60.01,685.4,"35,031.07","14,597.43",1.1813,1.3768,15286.639648,57.56,4.914,69.3,"2,236.50",979.10,110.93,73.55,23.99,"4,514.07"
1540,2021-09-09,2021,1794.8,56.669998,177.5,60.19,683.13,"34,879.38","14,442.54",1.1825,1.3835,15248.25,57.31,5.031,68.14,"2,189.50",977.50,110.110001,72.06,24.05,"4,493.28"
1541,2021-09-10,2021,1787.78,55.169998,177.6,61.87,683.59,"34,607.72","14,366.89",1.1814,1.3839,15115.490234,56.99,4.938,69.72,"2,126.50",959.60,108.660004,73.18,23.74,"4,458.58"
1542,2021-09-13,2021,1793.11,55.52,177.5,61.48,684.11,"34,869.63","14,448.56",1.1808,1.3836,15105.580078,57.04,5.231,70.45,"2,086.00",960.20,109.629997,73.78,23.74,"4,468.73"
1543,2021-09-14,2021,1803.8,55.73,177.45,60.77,697.08,"34,577.57","14,285.46",1.1802,1.3806,15037.759766,57.2,5.26,70.46,"1,969.50",941.10,109.279999,72.7,23.86,"4,443.05"
1544,2021-09-15,2021,1795.15,55.950001,177.5,62.34,700.42,"34,814.39","14,420.33",1.1815,1.3837,15161.530273,57.71,5.46,72.61,"2,019.50",932.90,110.07,73.56,23.9,"4,480.70"
1545,2021-09-16,2021,1753.92,53.830002,176.0,59.14,711.74,"34,751.32","14,455.72",1.1764,1.3788,15181.919922,55.43,5.335,72.61,"2,018.00",925.60,105.400002,70.14,22.94,"4,473.75"
1546,2021-09-17,2021,1754.86,53.23,177.5,58.51,695.56,"34,584.88","14,267.96",1.1725,1.3742,15043.969727,55.22,5.105,71.97,"2,005.50",932.60,104.589996,68.04,22.4,"4,432.99"
1547,2021-09-20,2021,1765.18,53.02,177.5,56.88,687.58,"33,970.47","14,096.07",1.1725,1.3657,14713.900391,54.01,4.985,70.29,"1,885.00",899.40,104.470001,66.07,22.3,"4,357.73"
1548,2021-09-21,2021,1775.07,52.880001,179.5,56.45,692.64,"33,919.84","14,067.97",1.1723,1.3659,14746.400391,54.51,4.805,70.56,"1,889.50",950.80,103.870003,65.37,22.51,"4,354.19"
1549,2021-09-22,2021,1767.05,52.52,180.5,56.75,687.43,"34,258.32","14,000.78",1.1686,1.3625,14896.849609,54.65,4.805,72.23,"2,014.00",999.80,102.970001,66.59,22.69,"4,395.64"
1550,2021-09-23,2021,1745.79,51.16,185.9,57.14,693.05,"34,764.82","14,234.40",1.1736,1.3716,15052.240234,54.05,4.976,73.3,"1,977.00",995.40,100.550003,67.05,22.57,"4,448.98"
1551,2021-09-24,2021,1750.87,50.509998,181.5,57.95,685.69,"34,798.00","14,343.49",1.1714,1.3682,15047.700195,53.87,5.14,73.98,"1,953.00",976.30,100.230003,66.77,22.43,"4,455.48"
1552,2021-09-27,2021,1751.29,50.549999,204.75,59.25,677.75,"34,869.37","14,473.72",1.1694,1.3695,14969.969727,53.9,5.706,75.45,"1,951.00",977.80,99.040001,67.54,22.63,"4,443.11"
1553,2021-09-28,2021,1735.37,49.720001,207.7,58.2,660.4,"34,299.99","14,321.22",1.1681,1.3534,14546.679688,54.58,5.841,75.29,"1,876.00",961.30,98.260002,65.83,22.5,"4,352.63"
1554,2021-09-29,2021,1728.9,51.110001,210.5,57.17,666.95,"34,390.72","14,243.49",1.1595,1.3422,14512.44043,53.71,5.477,74.83,"1,841.50",947.00,96.870003,65.74,21.57,"4,359.46"
1555,2021-09-30,2021,1753.14,51.849998,218.0,56.14,653.55,"33,843.92","14,002.42",1.1581,1.3472,14448.580078,54.3,5.867,75.03,"1,897.00",962.40,95.489998,66.82,22.1,"4,307.54"
1556,2021-10-01,2021,1761.02,50.990002,228.0,56.79,653.17,"34,326.46","14,250.71",1.1594,1.3545,14566.700195,53.56,5.619,75.88,"1,900.00",973.60,95.029999,66.81,22.53,"4,357.04"
1557,2021-10-04,2021,1768.13,52.099998,240.0,56.52,644.58,"34,002.92","14,210.00",1.1621,1.3613,14255.480469,54.67,5.766,77.62,"1,890.50",961.60,94.809998,66.56,22.61,"4,300.46"
1558,2021-10-05,2021,1759.43,52.610001,269.5,56.24,651.41,"34,314.67","14,461.74",1.1596,1.3629,14433.830078,53.83,6.312,78.93,"1,895.00",959.80,94.120003,66.38,22.63,"4,345.72"
1559,2021-10-06,2021,1764.06,53.290001,242.0,56.2,637.91,"34,416.99","14,547.49",1.1556,1.358,14501.910156,54.53,5.675,77.43,"1,883.25",977.20,95.110001,67.07,22.66,"4,363.55"
1560,2021-10-07,2021,1755.01,53.77,231.9,58.31,644.09,"34,754.94","14,509.79",1.155,1.3617,14654.019531,54.61,5.677,78.3,"1,945.50",985.30,94.790001,68.13,22.59,"4,399.76"
1561,2021-10-08,2021,1756.95,53.98,238.6,58.6,634.43,"34,746.25","14,640.46",1.1567,1.3611,14579.540039,54.31,5.565,79.35,"2,067.00","1,028.20",94.07,68.47,22.66,"4,391.34"
