"Date","Price","Open","High","Low","Vol.","Change %"
"02/28/2020","2,500.00","2,781.20","2,781.20","2,387.30","","-10.11%"
"02/27/2020","2,781.20","2,706.90","2,789.10","2,640.00","","2.86%"
"02/26/2020","2,704.00","2,597.80","2,713.00","2,582.60","","4.09%"
"02/25/2020","2,597.80","2,529.70","2,619.70","2,525.75","","2.69%"
"02/24/2020","2,529.70","2,613.80","2,622.10","2,485.90","","-3.22%"
"02/21/2020","2,614.00","2,620.00","2,634.00","2,576.95","","-0.03%"
"02/20/2020","2,614.90","2,659.70","2,674.20","2,545.70","","-1.68%"
"02/19/2020","2,659.55","2,539.65","2,755.90","2,539.40","","4.70%"
"02/18/2020","2,540.15","2,424.65","2,550.00","2,414.50","","4.76%"
"02/17/2020","2,424.65","2,336.40","2,434.95","2,334.15","","3.78%"
"02/16/2020","2,336.40","2,336.00","2,344.15","2,327.40","","0.05%"
"02/14/2020","2,335.20","2,342.20","2,370.85","2,311.75","","-0.30%"
"02/13/2020","2,342.20","2,312.30","2,356.00","2,302.70","","1.29%"
"02/12/2020","2,312.30","2,267.50","2,329.60","2,241.00","","1.98%"
"02/11/2020","2,267.50","2,265.00","2,272.10","2,215.00","","0.11%"
"02/10/2020","2,265.00","2,216.00","2,278.70","2,215.40","","2.21%"
"02/09/2020","2,216.00","2,202.95","2,231.50","2,202.95","","0.15%"
"02/07/2020","2,212.70","2,237.05","2,243.70","2,171.30","","-1.09%"
"02/06/2020","2,237.05","2,336.80","2,366.20","2,215.90","","-4.27%"
"02/05/2020","2,336.80","2,338.05","2,400.00","2,318.10","","-0.13%"
"02/04/2020","2,339.80","2,234.10","2,345.55","2,227.10","","4.73%"
"02/03/2020","2,234.10","2,214.10","2,244.70","2,190.50","","0.97%"
"02/02/2020","2,212.60","2,222.70","2,222.70","2,202.30","","-0.21%"
"01/31/2020","2,217.35","2,240.10","2,257.00","2,215.40","","-1.03%"
"01/30/2020","2,240.35","2,227.00","2,254.40","2,179.00","","0.60%"
"01/29/2020","2,227.00","2,180.45","2,233.80","2,174.00","","2.15%"
"01/28/2020","2,180.10","2,193.55","2,240.00","2,151.55","","-0.61%"
"01/27/2020","2,193.50","2,276.80","2,297.70","2,161.30","","-3.58%"
"01/26/2020","2,275.00","2,318.10","2,324.95","2,254.25","","-2.02%"
"01/24/2020","2,322.00","2,365.30","2,394.00","2,287.80","","-1.83%"
"01/23/2020","2,365.25","2,391.45","2,427.55","2,299.30","","-1.08%"
"01/22/2020","2,391.00","2,225.50","2,391.20","2,217.15","","7.41%"
"01/21/2020","2,226.10","2,271.30","2,292.80","2,204.35","","-1.99%"
"01/20/2020","2,271.25","2,246.00","2,312.00","2,239.80","","1.12%"
"01/19/2020","2,246.00","2,232.55","2,257.70","2,232.55","","-0.20%"
"01/17/2020","2,250.40","2,211.00","2,298.35","2,204.20","","1.78%"
"01/16/2020","2,211.05","2,187.10","2,244.60","2,163.90","","1.13%"
"01/15/2020","2,186.45","2,131.20","2,187.70","2,116.40","","2.61%"
"01/14/2020","2,130.85","2,085.80","2,141.55","2,074.75","","2.15%"
"01/13/2020","2,085.95","2,071.70","2,097.80","2,063.55","","0.70%"
"01/12/2020","2,071.50","2,074.70","2,080.10","2,066.75","","-0.10%"
