,date,year,gold,agnico,coal,copper,dax,dji,djt,eur,gbp,nasdaq,newmont,n_gas,oil,palladium,platinum,rgold,rio,silver,snp
1517,2021-08-11,2021,1752.37,58.69,169.4,66.54,686.15,35484.97,14867.42,1.17,1.39,14765.14,59.26,4.06,69.25,2635.0,1017.9,114.94,86.1,23.53,4442.41
1518,2021-08-12,2021,1753.57,57.98,171.25,66.01,694.21,35499.85,14900.48,1.17,1.38,14816.26,58.35,3.93,69.09,2623.0,1020.1,113.85,82.63,23.21,4460.83
1519,2021-08-12,2021,1753.57,57.98,171.25,66.01,694.21,35499.85,14900.48,1.17,1.38,14816.26,58.35,3.93,69.09,2623.0,1020.1,113.85,79.16,23.21,4460.83
1520,2021-08-13,2021,1779.34,59.14,172.75,67.21,691.04,35515.38,14927.58,1.18,1.39,14822.9,58.84,3.86,68.44,2648.5,1028.2,116.08,79.44,23.74,4468.0
1521,2021-08-16,2021,1787.59,59.0,173.4,64.84,684.2,35625.4,14986.8,1.18,1.38,14793.76,58.88,3.95,67.29,2608.0,1023.1,114.56,78.03,23.9,4479.71
1522,2021-08-17,2021,1786.23,58.34,171.45,63.13,690.97,35343.28,14825.14,1.17,1.37,14656.18,58.86,3.84,66.59,2497.5,996.2,113.44,76.83,23.66,4448.08
1523,2021-08-18,2021,1787.55,56.59,171.0,62.52,706.7,34960.69,14704.26,1.17,1.38,14525.91,56.91,3.85,65.46,2420.0,998.6,110.2,74.13,23.5,4400.27
1524,2021-08-19,2021,1779.04,55.95,170.9,60.87,702.04,34894.12,14520.14,1.17,1.36,14541.79,56.52,3.83,63.69,2304.5,972.8,109.68,72.42,23.22,4405.8
1525,2021-08-20,2021,1781.77,56.12,167.75,60.79,696.62,35120.08,14554.71,1.17,1.36,14714.66,56.35,3.85,62.32,2272.0,995.7,108.66,72.52,23.02,4441.67
1526,2021-08-23,2021,1804.89,58.22,170.0,62.7,704.41,35335.71,14691.71,1.17,1.37,14942.65,57.78,3.94,65.64,2397.75,1015.9,112.1,73.0,23.61,4479.53
1527,2021-08-24,2021,1801.96,58.28,170.0,63.06,701.56,35366.26,14724.02,1.18,1.37,15019.8,57.48,3.9,67.54,2456.5,1013.0,111.28,75.09,23.83,4486.23
1528,2021-08-25,2021,1791.7,57.2,170.75,62.43,699.04,35405.5,14826.59,1.18,1.38,15041.86,56.91,3.9,68.36,2427.0,996.5,109.79,75.4,23.86,4496.19
1529,2021-08-26,2021,1793.63,56.52,171.0,61.2,696.25,35213.12,14723.71,1.18,1.37,14945.81,56.63,4.18,67.42,2397.0,978.5,109.28,74.02,23.59,4470.0
1530,2021-08-27,2021,1817.93,58.57,170.95,63.0,698.35,35455.8,14905.0,1.18,1.38,15129.5,58.19,4.37,68.74,2408.0,1007.4,112.58,75.83,24.02,4509.37
1531,2021-08-30,2021,1810.55,57.25,171.35,63.04,701.67,35399.84,14836.0,1.18,1.38,15265.89,57.51,4.3,69.21,2485.0,1004.9,111.04,76.06,24.04,4528.79
1532,2021-08-31,2021,1814.56,57.52,174.25,62.59,699.11,35360.73,14661.48,1.18,1.38,15259.24,57.99,4.38,68.5,2466.5,1016.9,111.33,75.07,23.92,4522.68
1533,2021-09-01,2021,1813.28,57.01,174.6,61.73,693.54,35312.53,14751.62,1.18,1.38,15309.38,57.88,4.62,68.59,2435.5,1002.4,110.68,74.91,24.16,4524.09
1534,2021-09-02,2021,1809.54,57.63,177.5,62.4,698.03,35443.82,14910.52,1.19,1.38,15331.18,58.71,4.64,69.99,2406.75,996.9,111.38,75.28,23.9,4536.95
1535,2021-09-03,2021,1827.46,58.87,179.0,62.64,694.33,35369.09,14751.62,1.19,1.39,15363.52,59.67,4.71,69.29,2411.5,1024.5,112.87,75.87,24.71,4535.43
1536,2021-09-06,2021,1823.69,57.94,178.0,62.5,698.23,35234.54,14700.37,1.19,1.38,15368.92,58.98,4.69,68.8,2402.5,1018.3,111.69,75.22,24.69,4527.73
1537,2021-09-07,2021,1795.75,57.02,177.2,62.37,697.41,35100.0,14649.12,1.18,1.38,15374.33,58.28,4.57,68.35,2364.5,998.9,110.5,74.56,24.33,4520.03
1538,2021-09-08,2021,1790.82,56.97,177.35,60.01,685.4,35031.07,14597.43,1.18,1.38,15286.64,57.92,4.91,69.3,2236.5,979.1,110.93,73.55,23.99,4514.07
1539,2021-09-08,2021,1790.82,56.97,177.35,60.01,685.4,35031.07,14597.43,1.18,1.38,15286.64,57.56,4.91,69.3,2236.5,979.1,110.93,73.55,23.99,4514.07
1540,2021-09-09,2021,1794.8,56.67,177.5,60.19,683.13,34879.38,14442.54,1.18,1.38,15248.25,57.31,5.03,68.14,2189.5,977.5,110.11,72.06,24.05,4493.28
1541,2021-09-10,2021,1787.78,55.17,177.6,61.87,683.59,34607.72,14366.89,1.18,1.38,15115.49,56.99,4.94,69.72,2126.5,959.6,108.66,73.18,23.74,4458.58
1542,2021-09-13,2021,1793.11,55.52,177.5,61.48,684.11,34869.63,14448.56,1.18,1.38,15105.58,57.04,5.23,70.45,2086.0,960.2,109.63,73.78,23.74,4468.73
1543,2021-09-14,2021,1803.8,55.73,177.45,60.77,697.08,34577.57,14285.46,1.18,1.38,15037.76,57.2,5.26,70.46,1969.5,941.1,109.28,72.7,23.86,4443.05
1544,2021-09-15,2021,1795.15,55.95,177.5,62.34,700.42,34814.39,14420.33,1.18,1.38,15161.53,57.71,5.46,72.61,2019.5,932.9,110.07,73.56,23.9,4480.7
1545,2021-09-16,2021,1753.92,53.83,176.0,59.14,711.74,34751.32,14455.72,1.18,1.38,15181.92,55.43,5.34,72.61,2018.0,925.6,105.4,70.14,22.94,4473.75
1546,2021-09-17,2021,1754.86,53.23,177.5,58.51,695.56,34584.88,14267.96,1.17,1.37,15043.97,55.22,5.11,71.97,2005.5,932.6,104.59,68.04,22.4,4432.99
1547,2021-09-20,2021,1765.18,53.02,177.5,56.88,687.58,33970.47,14096.07,1.17,1.37,14713.9,54.01,4.99,70.29,1885.0,899.4,104.47,66.07,22.3,4357.73
1548,2021-09-21,2021,1775.07,52.88,179.5,56.45,692.64,33919.84,14067.97,1.17,1.37,14746.4,54.51,4.8,70.56,1889.5,950.8,103.87,65.37,22.51,4354.19
1549,2021-09-22,2021,1767.05,52.52,180.5,56.75,687.43,34258.32,14000.78,1.17,1.36,14896.85,54.65,4.8,72.23,2014.0,999.8,102.97,66.59,22.69,4395.64
1550,2021-09-23,2021,1745.79,51.16,185.9,57.14,693.05,34764.82,14234.4,1.17,1.37,15052.24,54.05,4.98,73.3,1977.0,995.4,100.55,67.05,22.57,4448.98
1551,2021-09-24,2021,1750.87,50.51,181.5,57.95,685.69,34798.0,14343.49,1.17,1.37,15047.7,53.87,5.14,73.98,1953.0,976.3,100.23,66.77,22.43,4455.48
1552,2021-09-27,2021,1751.29,50.55,204.75,59.25,677.75,34869.37,14473.72,1.17,1.37,14969.97,53.9,5.71,75.45,1951.0,977.8,99.04,67.54,22.63,4443.11
1553,2021-09-28,2021,1735.37,49.72,207.7,58.2,660.4,34299.99,14321.22,1.17,1.35,14546.68,54.58,5.84,75.29,1876.0,961.3,98.26,65.83,22.5,4352.63
1554,2021-09-29,2021,1728.9,51.11,210.5,57.17,666.95,34390.72,14243.49,1.16,1.34,14512.44,53.71,5.48,74.83,1841.5,947.0,96.87,65.74,21.57,4359.46
1555,2021-09-30,2021,1753.14,51.85,218.0,56.14,653.55,33843.92,14002.42,1.16,1.35,14448.58,54.3,5.87,75.03,1897.0,962.4,95.49,66.82,22.1,4307.54
1556,2021-10-01,2021,1761.02,50.99,228.0,56.79,653.17,34326.46,14250.71,1.16,1.35,14566.7,53.56,5.62,75.88,1900.0,973.6,95.03,66.81,22.53,4357.04
1557,2021-10-04,2021,1768.13,52.1,240.0,56.52,644.58,34002.92,14210.0,1.16,1.36,14255.48,54.67,5.77,77.62,1890.5,961.6,94.81,66.56,22.61,4300.46
1558,2021-10-05,2021,1759.43,52.61,269.5,56.24,651.41,34314.67,14461.74,1.16,1.36,14433.83,53.83,6.31,78.93,1895.0,959.8,94.12,66.38,22.63,4345.72
1559,2021-10-06,2021,1764.06,53.29,242.0,56.2,637.91,34416.99,14547.49,1.16,1.36,14501.91,54.53,5.68,77.43,1883.25,977.2,95.11,67.07,22.66,4363.55
1560,2021-10-07,2021,1755.01,53.77,231.9,58.31,644.09,34754.94,14509.79,1.16,1.36,14654.02,54.61,5.68,78.3,1945.5,985.3,94.79,68.13,22.59,4399.76
1561,2021-10-08,2021,1756.95,53.98,238.6,58.6,634.43,34746.25,14640.46,1.16,1.36,14579.54,54.31,5.56,79.35,2067.0,1028.2,94.07,68.47,22.66,4391.34
1562,2021-10-11,2021,1753.35,53.75,244.5,58.98,629.02,34496.06,14588.96,1.16,1.36,14486.2,54.2,5.34,80.52,2106.5,1006.9,92.27,69.81,22.57,4361.19
1563,2021-10-12,2021,1760.47,55.13,242.35,58.89,630.47,34378.34,14723.52,1.15,1.36,14465.92,54.78,5.5,80.64,2039.0,1011.7,95.81,69.29,22.54,4350.65
1564,2021-10-13,2021,1791.83,57.09,243.35,59.5,634.74,34377.81,14710.53,1.16,1.37,14571.64,56.37,5.59,80.44,2106.0,1024.2,97.09,69.05,23.07,4363.8
1565,2021-10-14,2021,1795.05,57.89,245.0,62.99,635.54,34912.56,14943.39,1.16,1.37,14823.43,57.77,5.69,81.31,2124.5,1052.3,99.74,71.09,23.51,4438.26
1566,2021-10-15,2021,1767.63,57.43,240.0,66.21,637.88,35294.76,15190.68,1.16,1.37,14897.34,57.03,5.41,82.28,2075.5,1058.9,98.96,70.43,23.32,4471.37
1567,2021-10-18,2021,1764.02,56.57,239.35,65.12,638.87,35258.61,15282.52,1.16,1.37,15021.81,56.38,4.99,82.44,2015.0,1037.9,98.25,70.18,23.19,4486.46
1568,2021-10-19,2021,1768.79,56.74,229.9,66.11,647.57,35457.31,15304.48,1.16,1.38,15129.09,56.99,5.09,82.96,2100.0,1047.1,98.31,70.89,23.64,4519.63
1569,2021-10-20,2021,1781.73,57.34,231.5,65.7,637.11,35609.34,15461.68,1.16,1.38,15121.68,57.16,5.17,83.87,2066.0,1052.3,99.2,68.13,24.3,4536.19
1570,2021-10-21,2021,1784.91,57.1,228.5,64.35,639.49,35603.08,15617.13,1.16,1.38,15215.7,57.18,5.12,82.5,2015.5,1049.7,98.9,65.54,24.16,4549.78
1571,2021-10-22,2021,1792.47,57.13,230.0,64.14,645.25,35677.02,15771.95,1.16,1.38,15090.2,57.61,5.28,83.76,2017.5,1052.1,99.15,65.88,24.33,4544.9
1572,2021-10-25,2021,1807.94,57.85,226.0,65.59,641.36,35741.15,15874.27,1.16,1.38,15226.71,57.91,5.9,83.76,2056.0,1063.8,100.49,66.83,24.55,4566.48
1573,2021-10-26,2021,1793.63,57.26,223.35,64.38,656.19,35756.88,15936.69,1.16,1.38,15235.71,57.7,5.88,84.65,2004.0,1032.9,100.85,66.03,24.15,4574.79
1574,2021-10-27,2021,1796.7,56.72,223.35,61.31,648.89,35490.69,15723.52,1.16,1.37,15235.84,57.54,6.2,82.66,1951.5,1019.3,101.31,64.44,24.04,4551.68
1575,2021-10-28,2021,1799.69,55.39,223.7,61.79,651.66,35730.48,15921.69,1.17,1.38,15448.12,54.92,5.78,82.81,1991.0,1025.3,101.64,64.5,24.07,4596.42
1576,2021-10-29,2021,1783.59,53.05,223.45,59.99,646.54,35819.56,15906.58,1.16,1.37,15498.39,54.0,5.43,83.57,2005.0,1021.7,99.02,63.27,23.89,4605.38
1577,2021-11-01,2021,1792.12,53.18,145.0,60.51,658.71,35913.84,15943.09,1.16,1.37,15595.92,54.3,5.19,84.05,2049.0,1068.1,101.46,63.39,24.02,4613.67
1578,2021-11-02,2021,1787.1,52.23,140.9,60.18,668.99,36052.63,17039.38,1.16,1.36,15649.6,54.71,5.54,83.91,2011.0,1040.3,102.09,61.94,23.53,4630.65
1579,2021-11-03,2021,1777.19,52.6,157.5,59.11,679.02,36157.58,16860.98,1.16,1.37,15811.58,55.12,5.67,80.86,2007.5,1023.3,102.58,62.11,23.72,4660.57
1580,2021-11-04,2021,1791.42,52.2,154.25,58.93,698.53,36124.23,16733.13,1.16,1.35,15940.31,54.85,5.72,78.81,2003.0,1030.3,103.96,60.86,23.78,4680.06
1581,2021-11-05,2021,1817.81,53.6,155.4,59.4,683.58,36327.95,16843.98,1.16,1.35,15971.59,56.36,5.52,81.27,2029.0,1036.9,105.16,60.62,24.16,4697.53
1582,2021-11-08,2021,1824.59,53.6,163.0,61.8,684.5,36432.22,16890.4,1.16,1.36,15982.36,56.19,5.43,81.93,2075.0,1061.1,102.04,62.29,24.45,4701.7
1583,2021-11-09,2021,1829.97,55.53,160.65,60.81,691.5,36319.98,16655.47,1.16,1.36,15886.54,56.75,4.98,84.15,2026.5,1062.4,104.24,61.4,24.31,4685.25
1584,2021-11-09,2021,1829.97,55.53,160.65,59.82,691.5,36319.98,16655.47,1.16,1.36,15886.54,56.75,4.98,84.15,2026.5,1062.4,104.24,61.4,24.31,4685.25
1585,2021-11-10,2021,1848.81,57.17,152.3,58.21,682.42,36079.94,16588.03,1.15,1.34,15622.71,58.17,4.88,81.34,2036.0,1077.9,103.94,60.34,24.65,4646.71
1586,2021-11-11,2021,1862.48,56.96,151.5,61.73,688.17,35921.23,16708.48,1.14,1.34,15704.28,58.85,5.15,81.59,2063.0,1095.5,106.26,63.0,25.24,4649.27
1587,2021-11-12,2021,1864.53,57.07,150.0,62.46,683.76,36100.31,16759.85,1.14,1.34,15860.96,58.73,4.79,80.79,2115.0,1090.1,106.71,62.34,25.3,4682.85
1588,2021-11-15,2021,1862.41,57.37,149.35,60.79,687.99,36087.45,16779.68,1.14,1.34,15853.85,58.97,5.02,80.88,2147.0,1097.8,107.34,61.62,25.06,4682.8
1589,2021-11-16,2021,1850.35,56.33,150.4,60.57,683.88,36142.22,16791.41,1.13,1.34,15973.86,58.14,5.18,80.76,2164.0,1075.6,107.17,60.55,24.83,4700.9
1590,2021-11-17,2021,1866.7,57.01,150.15,59.43,681.4,35931.05,16550.01,1.13,1.35,15921.57,57.95,4.82,78.36,2191.0,1070.1,107.67,60.67,25.06,4688.67
1591,2021-11-18,2021,1859.66,55.79,152.5,60.02,677.82,35870.95,16496.69,1.14,1.35,15993.71,57.17,4.9,79.01,2136.0,1057.5,107.21,59.9,24.83,4704.54
1592,2021-11-19,2021,1846.02,54.35,152.5,59.68,687.7,35601.98,16517.46,1.13,1.35,16057.44,56.55,5.07,76.1,2056.0,1037.6,105.43,60.71,24.61,4697.96
1593,2021-11-22,2021,1809.1,52.94,154.0,57.99,691.81,35619.25,16739.03,1.12,1.34,15854.76,55.81,4.79,76.75,1966.5,1016.7,104.64,62.01,24.24,4682.94
1594,2021-11-23,2021,1790.68,52.03,157.0,59.23,673.44,35813.8,16874.53,1.12,1.34,15775.14,55.49,4.97,78.5,1871.5,966.1,101.84,63.84,23.66,4690.7
1595,2021-11-24,2021,1789.58,51.68,159.0,59.3,676.31,35804.38,16826.22,1.12,1.33,15845.23,55.47,5.07,78.39,1856.5,977.4,101.31,63.75,23.57,4701.46
1596,2021-11-25,2021,1792.0,51.76,158.0,58.5,670.57,35351.86,16520.94,1.12,1.33,15668.45,55.7,5.09,77.41,1862.0,990.9,101.81,63.04,23.57,4648.04
1597,2021-11-26,2021,1792.6,51.83,157.5,57.71,644.72,34899.34,16215.65,1.13,1.33,15491.66,55.94,5.45,68.15,1753.5,954.9,102.32,62.33,23.13,4594.62
1598,2021-11-29,2021,1786.93,50.68,159.3,59.56,643.98,35135.94,16362.01,1.13,1.33,15782.83,55.4,4.85,69.95,1790.5,966.4,102.7,62.94,22.94,4655.27
1599,2021-11-30,2021,1773.46,49.8,152.0,58.5,628.96,34483.72,15843.15,1.13,1.33,15537.69,54.92,4.57,66.18,1735.5,929.2,100.03,62.69,22.81,4567.0
1600,2021-12-01,2021,1781.91,48.08,157.45,57.4,647.09,34022.04,15493.55,1.13,1.33,15254.05,53.87,4.26,65.57,1749.0,936.6,97.65,62.16,22.38,4513.04
1601,2021-12-02,2021,1769.12,47.83,158.5,58.69,628.93,34639.79,15949.23,1.13,1.33,15381.32,53.27,4.06,66.5,1777.0,934.0,98.9,64.13,22.39,4577.1
1602,2021-12-03,2021,1783.45,48.46,155.25,58.18,629.86,34580.08,15967.24,1.13,1.32,15085.47,54.67,4.13,66.26,1808.0,927.1,98.66,61.33,22.54,4538.43
1603,2021-12-06,2021,1781.0,49.21,151.25,58.77,632.4,35227.03,16327.63,1.13,1.33,15225.15,55.83,3.66,69.49,1855.0,937.4,98.07,62.09,22.39,4591.67
1604,2021-12-07,2021,1784.7,49.56,154.1,59.82,665.52,35719.43,16355.42,1.13,1.32,15686.92,56.39,3.71,72.05,1846.5,951.0,100.56,64.16,22.52,4686.75
1605,2021-12-08,2021,1783.7,49.79,158.7,60.31,660.01,35754.75,16304.8,1.13,1.32,15786.99,56.38,3.82,72.36,1854.25,957.0,101.22,63.88,22.45,4701.21
1606,2021-12-08,2021,1783.7,49.79,158.7,60.31,660.01,35754.75,16304.8,1.13,1.32,15786.99,56.36,3.82,72.36,1854.25,957.0,101.22,63.88,22.45,4701.21
1607,2021-12-09,2021,1776.42,48.33,160.1,61.12,649.8,35754.69,16327.07,1.13,1.32,15517.37,56.21,3.81,70.94,1805.0,938.6,99.44,63.98,21.99,4667.45
1608,2021-12-10,2021,1783.15,47.67,163.75,60.46,647.25,35970.99,16404.67,1.13,1.33,15630.6,56.1,3.92,71.67,1759.0,935.1,98.15,64.11,22.18,4712.02
1609,2021-12-13,2021,1785.9,48.77,164.25,59.54,647.33,35650.95,16210.82,1.13,1.32,15413.28,57.17,3.79,71.29,1681.5,924.9,98.11,64.21,22.3,4668.97
1610,2021-12-14,2021,1772.51,49.28,164.75,59.32,642.48,35544.18,16008.0,1.13,1.32,15237.64,56.17,3.75,70.73,1622.53,911.0,96.12,64.7,21.97,4634.09
1611,2021-12-15,2021,1779.78,48.94,164.75,57.1,645.29,35927.43,16104.0,1.13,1.33,15565.58,54.23,3.8,70.87,1608.53,894.1,96.38,64.55,22.09,4709.85
1612,2021-12-16,2021,1798.83,51.18,168.5,58.36,650.59,35897.64,16001.33,1.13,1.33,15180.43,59.0,3.77,72.38,1736.28,927.1,98.01,65.8,22.46,4668.67
1613,2021-12-17,2021,1798.19,50.42,168.0,58.38,650.73,35365.44,15828.97,1.12,1.32,15169.68,59.24,3.69,70.86,1776.0,932.9,101.31,64.91,22.36,4620.64
1614,2021-12-20,2021,1791.35,51.45,168.15,57.42,645.91,34932.16,15585.27,1.13,1.32,14980.94,58.71,3.83,68.23,1753.0,922.6,102.3,64.33,22.27,4568.02
1615,2021-12-21,2021,1790.55,52.14,169.0,59.24,657.74,35492.7,15963.15,1.13,1.33,15341.09,58.18,3.87,71.12,1788.0,924.4,103.13,66.01,22.5,4649.23
1616,2021-12-22,2021,1803.75,52.33,169.5,59.36,663.51,35753.89,15961.74,1.13,1.33,15521.89,58.5,3.98,72.76,1884.28,963.7,103.39,65.88,22.78,4696.56
1617,2021-12-23,2021,1808.86,51.6,169.4,60.2,670.22,35950.56,16186.96,1.13,1.34,15653.37,59.53,3.73,73.79,1943.5,972.2,103.63,66.21,22.88,4725.79
1618,2021-12-24,2021,1808.39,51.52,168.9,60.76,674.62,36126.47,16287.82,1.13,1.34,15762.31,59.86,3.9,74.68,1943.5,971.6,104.13,66.31,22.98,4758.49
1619,2021-12-27,2021,1812.46,51.44,170.1,61.31,679.01,36302.38,16388.69,1.13,1.34,15871.26,60.18,4.06,75.57,1965.78,971.0,104.63,66.41,23.05,4791.19
1620,2021-12-28,2021,1806.72,51.21,171.0,61.06,688.3,36398.21,16390.95,1.13,1.34,15781.72,60.29,4.06,75.98,1990.03,979.8,104.44,65.92,23.01,4786.35
1621,2021-12-29,2021,1804.64,51.16,171.1,60.88,683.43,36488.63,16466.21,1.13,1.35,15766.22,60.62,4.02,76.56,1982.78,969.7,104.23,66.12,22.82,4793.06
1622,2021-12-30,2021,1815.73,52.6,170.1,61.23,685.88,36398.08,16380.55,1.13,1.35,15741.56,61.59,3.56,76.99,1966.75,964.6,104.73,66.77,23.08,4778.73
1623,2021-12-31,2021,1829.05,53.14,169.6,61.71,687.32,36338.3,16478.26,1.14,1.35,15644.97,62.02,3.73,75.21,1903.0,966.2,105.21,66.94,23.32,4766.18
1625,2022-01-03,2022,1804.27,51.75,157.5,61.41,688.76,36585.06,16302.79,1.13,1.35,15832.8,60.98,3.82,76.08,1835.78,954.0,103.57,66.73,22.92,4796.56
1626,2022-01-04,2022,1813.88,52.77,174.1,62.58,702.18,36799.65,16579.59,1.13,1.35,15622.72,60.43,3.72,76.99,1879.0,971.2,102.61,67.52,23.06,4793.54
1627,2022-01-05,2022,1810.28,52.02,179.9,62.63,707.3,36407.11,16344.15,1.13,1.36,15100.17,60.33,3.88,77.85,1865.78,1001.9,101.62,68.71,22.78,4700.58
1628,2022-01-06,2022,1791.61,50.0,196.5,62.55,695.36,36236.47,16345.25,1.13,1.35,15080.86,58.67,3.81,79.46,1873.28,960.7,98.55,70.04,22.19,4696.05
1629,2022-01-07,2022,1796.41,50.13,195.9,64.35,690.66,36231.66,16268.77,1.14,1.36,14935.9,59.43,3.92,78.9,1933.0,956.5,99.29,72.24,22.37,4677.03
1630,2022-01-10,2022,1801.52,51.59,196.5,63.86,668.91,36068.87,16018.58,1.13,1.36,14942.83,60.43,4.08,78.23,1915.53,933.6,101.96,72.71,22.5,4670.29
1631,2022-01-11,2022,1820.88,51.78,197.1,66.01,673.33,36252.02,15990.86,1.14,1.36,15153.45,60.91,4.25,81.22,1917.28,973.2,102.32,74.42,22.76,4713.07
1632,2022-01-12,2022,1825.36,52.56,203.0,69.21,681.58,36290.32,15971.1,1.14,1.37,15188.39,61.52,4.86,82.64,1905.5,980.1,102.37,76.07,23.13,4726.35
1633,2022-01-13,2022,1821.16,51.76,211.5,67.97,683.53,36113.62,16004.57,1.15,1.37,14806.81,61.32,4.27,82.12,1880.78,972.2,101.18,75.66,23.06,4659.03
1634,2022-01-14,2022,1817.43,51.41,216.75,67.8,675.89,35911.81,15904.96,1.14,1.37,14893.75,61.22,4.26,83.82,1883.0,964.6,99.53,75.4,22.96,4662.85
1635,2022-01-17,2022,1819.22,50.85,220.5,68.18,676.13,35640.14,15781.22,1.14,1.36,14700.33,61.24,4.28,83.69,1871.78,970.9,99.49,75.56,23.02,4619.98
1636,2022-01-18,2022,1814.33,50.3,221.0,68.55,669.52,35368.47,15657.47,1.13,1.36,14506.9,61.25,4.28,85.43,1893.28,979.5,99.45,75.73,23.47,4577.11
1637,2022-01-19,2022,1838.58,54.3,223.1,68.4,666.8,35028.65,15588.08,1.13,1.36,14340.26,64.95,4.03,86.96,1984.28,1028.4,105.13,77.92,24.09,4532.76
1638,2022-01-20,2022,1839.01,52.37,225.65,68.01,672.67,34715.39,15521.64,1.13,1.36,14154.02,63.84,3.8,86.9,2046.0,1050.8,103.94,76.16,24.39,4482.73
1639,2022-01-21,2022,1834.58,50.89,224.6,66.26,653.19,34265.37,15247.28,1.13,1.36,13768.92,63.09,4.0,85.14,2098.5,1035.1,102.25,74.36,24.29,4397.94
1640,2022-01-24,2022,1843.57,50.29,225.25,64.82,626.57,34364.5,15435.92,1.13,1.35,13855.13,63.08,4.03,83.31,2137.0,1020.3,102.5,73.27,23.95,4410.13
1641,2022-01-25,2022,1849.68,50.4,227.3,64.64,631.41,34297.73,15181.39,1.13,1.35,13539.29,63.29,4.05,85.6,2191.02,1025.5,103.2,73.68,23.9,4356.45
1642,2022-01-26,2022,1822.01,48.54,227.8,64.61,651.73,34168.09,15028.61,1.12,1.35,13542.12,61.69,4.28,87.35,2326.27,1045.9,101.62,74.03,23.59,4349.93
1643,2022-01-27,2022,1797.32,46.72,227.6,63.97,656.87,34160.78,14809.93,1.11,1.34,13352.78,60.66,4.28,86.61,2367.0,1021.8,99.97,75.09,22.75,4326.51
1644,2022-01-28,2022,1792.11,46.26,227.65,62.57,648.24,34725.47,15048.62,1.11,1.34,13770.57,59.86,4.64,86.82,2374.5,1006.4,99.3,73.13,22.47,4431.85
1645,2022-01-31,2022,1797.92,47.78,222.75,63.89,654.59,35131.86,15282.83,1.12,1.34,14239.88,61.17,4.87,88.15,2338.5,1019.9,101.55,71.4,22.48,4515.55
1646,2022-02-01,2022,1800.77,47.89,218.1,65.16,664.16,35405.24,15610.48,1.13,1.35,14346.0,61.33,4.75,88.2,2340.5,1022.6,102.9,74.2,22.63,4546.54
1647,2022-02-02,2022,1807.9,48.66,220.1,64.03,671.62,35629.33,15739.82,1.13,1.36,14417.55,62.11,5.5,88.26,2358.52,1043.2,103.93,74.29,22.62,4589.38
1648,2022-02-03,2022,1805.76,48.14,221.0,63.18,659.32,35111.16,15469.08,1.14,1.36,13878.82,61.8,4.89,90.27,2316.0,1030.3,101.8,73.47,22.42,4477.44
1649,2022-02-04,2022,1807.95,48.2,227.3,63.21,645.97,35089.74,15214.31,1.14,1.35,14098.01,60.93,4.57,92.31,2285.5,1024.6,102.23,73.89,22.5,4500.53
1650,2022-02-07,2022,1822.1,49.19,236.0,63.67,650.23,35091.13,15192.95,1.14,1.35,14015.67,63.37,4.23,91.32,2276.25,1020.7,104.47,76.64,23.04,4483.87
1651,2022-02-08,2022,1825.99,49.12,239.25,65.62,655.4,35462.78,15360.78,1.14,1.35,14194.45,63.56,4.25,89.36,2237.77,1036.9,106.35,78.1,23.2,4521.54
1652,2022-02-09,2022,1832.75,49.47,239.25,67.82,675.06,35768.06,15657.9,1.14,1.35,14490.37,63.15,4.01,89.66,2281.02,1038.1,105.38,78.33,23.3,4587.18
1653,2022-02-10,2022,1826.92,47.19,239.1,67.2,668.45,35241.59,15390.7,1.14,1.36,14185.64,60.53,3.96,89.88,2246.5,1043.0,101.38,78.96,23.18,4504.08
1654,2022-02-11,2022,1858.69,49.74,245.0,67.17,661.41,34738.06,15000.22,1.13,1.36,13791.15,63.86,3.94,93.1,2313.0,1019.6,108.24,77.79,23.57,4418.64
1655,2022-02-14,2022,1871.16,52.41,240.0,66.74,641.24,34566.17,15120.08,1.13,1.35,13790.92,64.35,4.2,95.46,2361.27,1028.7,109.04,78.37,23.88,4401.67
1656,2022-02-14,2022,1871.16,52.41,240.0,66.31,641.24,34566.17,15120.08,1.13,1.35,13790.92,64.35,4.2,95.46,2361.27,1028.7,109.04,78.37,23.88,4401.67
1657,2022-02-15,2022,1853.08,51.68,239.0,67.33,658.15,34988.84,15213.14,1.14,1.35,14139.76,63.28,4.31,92.07,2256.25,1020.2,109.01,77.13,23.38,4471.07
1658,2022-02-16,2022,1869.85,52.3,235.5,68.63,648.71,34934.27,15294.52,1.14,1.36,14124.09,64.28,4.72,93.66,2290.5,1062.9,110.42,78.56,23.59,4475.01
1659,2022-02-17,2022,1900.09,56.15,232.4,67.27,637.68,34312.03,14999.06,1.14,1.36,13716.72,67.75,4.49,91.76,2370.5,1091.9,118.79,76.68,23.84,4380.26
1660,2022-02-18,2022,1897.36,54.92,232.35,67.59,626.85,34079.18,14970.97,1.13,1.36,13548.07,67.67,4.43,91.07,2351.0,1077.4,120.06,77.63,23.94,4348.87
1661,2022-02-21,2022,1909.53,54.27,233.85,67.24,611.13,33837.9,14852.97,1.13,1.36,13464.79,67.42,4.7,92.65,2401.02,1086.55,119.31,77.7,24.01,4326.82
1662,2022-02-22,2022,1898.27,53.63,236.25,66.9,600.35,33596.61,14734.98,1.13,1.36,13381.52,67.17,4.5,92.35,2346.5,1086.2,118.55,77.77,24.14,4304.76
