"Date","Price","Open","High","Low","Vol.","Change %"
"03/25/2013","755.55","760.10","760.10","760.10","0.00K","-0.55%"
"03/22/2013","759.75","753.55","759.55","753.55","0.02K","0.62%"
"03/21/2013","755.05","754.55","754.55","754.55","0.00K","-0.18%"
"03/20/2013","756.40","737.05","737.05","737.05","0.00K","3.14%"
"03/19/2013","733.40","737.15","737.15","737.15","0.00K","-4.04%"
"03/18/2013","764.30","766.80","768.90","753.60","","-1.51%"
"03/15/2013","776.00","771.00","776.40","769.70","","0.94%"
"03/14/2013","768.80","762.00","768.10","756.00","0.02K","-0.06%"
"03/13/2013","769.25","767.65","771.30","767.65","0.01K","-0.56%"
"03/12/2013","773.60","780.00","780.00","770.60","","-0.83%"
"03/11/2013","780.10","781.60","784.20","770.40","","-0.07%"
"03/08/2013","780.65","759.30","785.00","759.30","0.01K","3.12%"
"03/07/2013","757.05","746.60","758.15","746.60","0.04K","2.57%"
"03/06/2013","738.05","743.40","744.95","735.65","0.01K","0.74%"
"03/05/2013","732.60","725.00","735.30","722.60","0.04K","2.82%"
"03/04/2013","712.50","722.25","725.05","711.85","0.08K","-0.86%"
"03/01/2013","718.65","726.00","726.00","714.00","0.16K","-1.90%"
"02/28/2013","732.60","744.05","748.50","724.95","0.41K","-1.42%"
"02/27/2013","743.15","741.00","749.45","734.80","2.63K","-0.36%"
"02/26/2013","745.80","740.80","748.20","730.90","","0.63%"
"02/25/2013","741.10","740.90","754.30","736.80","","0.39%"
"02/22/2013","738.20","735.60","740.90","728.30","","0.37%"
"02/21/2013","735.50","740.00","740.20","708.80","","-0.76%"
"02/20/2013","741.10","764.20","766.10","728.80","","-3.04%"
"02/19/2013","764.30","763.80","767.20","760.40","","0.05%"
"02/18/2013","763.90","761.80","764.80","750.60","","1.03%"
"02/15/2013","756.10","764.60","765.70","748.40","","-1.10%"
"02/14/2013","764.50","765.40","772.50","761.60","","-0.10%"
"02/13/2013","765.30","773.30","777.50","764.00","","-1.06%"
"02/12/2013","773.50","759.30","774.60","752.80","","1.98%"
"02/11/2013","758.50","753.70","762.00","744.40","","0.60%"
"02/08/2013","754.00","750.20","758.40","740.50","","0.49%"
"02/07/2013","750.30","764.30","767.60","747.20","","-1.82%"
"02/06/2013","764.20","765.20","772.20","757.20","","-0.18%"
"02/05/2013","765.60","756.60","768.90","746.00","","1.18%"
"02/04/2013","756.70","757.90","762.10","748.20","","0.05%"
"02/01/2013","756.30","743.70","758.50","739.80","","1.68%"
"01/31/2013","743.80","749.40","751.70","735.90","","-0.73%"
"01/30/2013","749.30","751.20","760.30","745.40","","-0.24%"
"01/29/2013","751.10","738.40","751.30","737.40","","1.84%"
"01/28/2013","737.50","742.60","749.60","734.10","","-0.58%"
"01/25/2013","741.80","726.60","742.10","723.20","","2.08%"
"01/24/2013","726.70","724.40","728.80","716.80","","0.36%"
"01/23/2013","724.10","726.90","728.80","722.40","","-0.37%"
"01/22/2013","726.80","717.20","732.10","716.50","","1.32%"
"01/21/2013","717.30","722.00","723.50","714.90","","-0.40%"
