date,year,gold,silver,platinum,coal_monthly,n_gas,oil,euro,gb_pound,dowjones_industrial,dowjones_transport,nasdaq,snp,southern_copper,rio_tinto,royal_gold,newmont,agnico_mines
2000-05-30,2000,273.2,4.9,4.19,25.6,4.35,30.35,0.93,1.5,10527.13,2741.7,3414.03,1422.45,1.99,14.72,2.62,24.06,5.44
2000-05-31,2000,272.1,4.91,4.06,25.6,4.36,29.01,0.94,1.5,10522.33,2709.99,3324.08,1420.6,2.08,15.36,2.62,23.06,5.38
2000-06-01,2000,272.8,4.9,4.19,25.6,4.06,30.14,0.93,1.49,10652.2,2776.71,3518.98,1448.81,2.03,15.31,2.58,23.0,5.56
2000-06-02,2000,281.15,4.98,4.19,25.6,4.04,30.35,0.95,1.51,10794.76,2829.36,3755.67,1477.26,2.04,15.41,2.75,23.62,6.06
2000-06-05,2000,285.45,5.01,4.25,25.6,4.4,29.7,0.95,1.52,10815.3,2800.34,3730.31,1467.63,1.99,15.47,2.88,25.5,6.88
2000-06-06,2000,289.5,5.05,4.38,25.6,4.29,29.75,0.95,1.53,10735.57,2766.54,3646.32,1457.84,1.95,15.36,3.0,25.5,7.12
2000-06-07,2000,287.3,5.06,4.56,25.6,3.94,29.95,0.96,1.52,10812.86,2797.35,3736.01,1471.36,1.89,15.91,2.75,24.25,7.0
2000-06-08,2000,284.45,5.05,4.53,25.6,4.13,29.78,0.96,1.51,10668.72,2750.68,3707.31,1461.67,1.88,15.91,2.94,24.44,6.88
2000-06-09,2000,283.85,5.02,4.53,25.6,4.16,30.2,0.95,1.51,10614.06,2790.17,3760.26,1456.95,1.85,16.53,2.88,23.81,6.56
2000-06-12,2000,286.75,5.0,4.53,25.6,4.21,31.74,0.95,1.51,10564.21,2781.5,3638.42,1446.0,1.89,16.28,2.88,24.75,6.81
2000-06-13,2000,285.75,4.99,4.7,25.6,4.16,32.56,0.96,1.51,10621.84,2754.87,3765.81,1469.44,1.83,15.98,2.88,24.25,6.62
2000-06-14,2000,291.75,5.05,4.75,25.6,4.26,32.85,0.96,1.5,10687.95,2748.29,3677.49,1470.54,1.84,15.5,3.06,24.56,6.94
2000-06-15,2000,289.85,5.04,4.62,25.6,4.46,32.95,0.95,1.51,10714.82,2704.53,3752.01,1478.73,1.91,15.88,3.0,24.25,6.56
2000-06-16,2000,289.25,5.05,4.66,25.6,4.49,32.33,0.96,1.52,10449.3,2673.19,3787.36,1464.46,1.94,16.12,3.0,24.22,6.31
2000-06-19,2000,286.25,5.01,4.7,25.6,4.06,31.69,0.96,1.51,10557.84,2680.67,3933.7,1486.0,1.93,15.66,2.88,23.06,6.06
2000-06-20,2000,286.15,5.0,4.7,25.6,4.11,33.05,0.95,1.52,10435.16,2662.72,3933.83,1475.95,1.93,15.23,2.88,23.06,6.0
2000-06-21,2000,286.15,4.95,4.81,25.6,4.38,31.37,0.94,1.5,10497.74,2649.41,3970.0,1479.13,1.92,15.23,2.88,22.44,6.31
2000-06-22,2000,285.65,4.95,4.81,25.6,4.55,32.19,0.94,1.51,10376.12,2612.76,3804.11,1452.18,1.92,15.31,2.91,21.94,6.5
2000-06-23,2000,283.15,4.94,4.81,25.6,4.45,32.25,0.94,1.5,10404.75,2630.71,3685.3,1441.48,1.92,15.53,2.88,21.56,6.38
2000-06-26,2000,283.95,4.96,4.81,25.6,4.56,31.63,0.94,1.5,10542.99,2614.55,3771.45,1455.31,1.92,15.48,2.94,21.25,6.31
2000-06-27,2000,286.15,4.94,4.78,25.6,4.69,32.06,0.95,1.51,10504.46,2680.97,3699.0,1450.55,1.92,16.0,2.88,21.75,6.19
2000-06-28,2000,292.8,4.97,4.77,25.6,4.37,31.9,0.94,1.51,10527.79,2719.86,3771.06,1454.82,1.99,16.19,3.0,22.77,6.31
2000-06-29,2000,289.15,4.99,4.72,25.6,4.42,32.72,0.95,1.52,10398.04,2708.79,3665.83,1442.39,1.97,16.62,2.94,21.19,6.06
2000-06-30,2000,290.1,5.02,4.72,25.6,4.48,32.5,0.95,1.52,10447.89,2645.37,3763.79,1454.6,2.03,16.31,2.75,21.62,6.44
2000-07-03,2000,287.85,4.99,4.59,25.6,4.356666666666667,31.89,0.95,1.51,10560.67,2704.83,3804.78,1469.54,2.08,16.72,2.88,21.5,6.25
2000-07-04,2000,286.85,4.98,4.529999999999999,25.6,4.233333333333333,31.28,0.95,1.52,10522.135,2737.48,3727.29,1457.885,2.02,16.345,2.88,20.72,6.154999999999999
2000-07-05,2000,284.15,4.97,4.47,25.6,4.11,30.67,0.95,1.51,10483.6,2770.13,3649.8,1446.23,1.96,15.97,2.88,19.94,6.06
2000-07-06,2000,283.55,4.98,4.47,25.6,4.07,29.99,0.95,1.51,10481.47,2806.63,3793.48,1456.67,2.0,16.48,2.88,20.25,6.25
2000-07-07,2000,283.65,4.96,4.38,25.6,4.26,30.28,0.95,1.51,10635.98,2784.64,3841.27,1478.9,1.98,16.39,2.75,19.94,6.0
2000-07-10,2000,284.05,4.97,4.59,25.6,4.23,29.69,0.96,1.51,10646.58,2809.02,3772.2,1475.62,2.08,16.75,3.0,20.0,6.12
2000-07-11,2000,282.55,4.95,4.62,25.6,4.26,29.7,0.95,1.52,10727.19,2817.1,3744.53,1480.88,2.04,16.81,2.88,20.88,6.06
2000-07-12,2000,280.65,4.96,4.81,25.6,4.03,30.32,0.94,1.51,10783.76,2882.02,3901.12,1492.92,2.04,16.88,2.75,20.06,6.06
2000-07-13,2000,280.25,4.96,4.81,25.6,4.17,31.47,0.94,1.5,10788.71,2888.6,3956.67,1495.84,1.96,17.12,2.75,20.12,5.94
2000-07-14,2000,281.4,4.99,5.03,25.6,4.15,31.4,0.94,1.5,10812.75,2919.04,4041.15,1509.98,1.98,17.22,2.75,19.38,5.69
2000-07-17,2000,283.55,5.0,4.97,25.6,4.0,30.83,0.94,1.5,10804.27,2900.27,4061.88,1510.49,2.01,17.25,2.81,19.44,5.81
2000-07-18,2000,282.65,5.01,5.0,25.6,4.04,31.94,0.92,1.5,10739.92,2899.37,3960.96,1493.74,1.97,16.5,2.62,19.44,5.88
2000-07-19,2000,279.15,4.96,4.88,25.6,3.88,31.42,0.92,1.5,10696.08,2805.73,3843.98,1481.96,1.97,16.33,2.75,18.94,5.88
2000-07-20,2000,280.25,4.97,4.94,25.6,3.86,30.93,0.93,1.51,10843.87,2794.06,3995.46,1495.57,1.97,16.53,2.69,18.19,5.75
2000-07-21,2000,280.35,4.92,5.06,25.6,3.83,28.56,0.94,1.52,10733.56,2808.42,3908.75,1480.19,1.98,16.22,2.69,17.75,5.62
2000-07-24,2000,279.25,4.93,5.19,25.6,3.72,28.02,0.93,1.52,10685.12,2820.09,3790.62,1464.29,1.94,16.45,2.56,17.62,5.81
2000-07-25,2000,279.15,4.97,5.0,25.6,3.66,27.95,0.94,1.52,10699.97,2809.32,3865.39,1474.47,1.98,16.12,2.62,17.44,5.69
2000-07-26,2000,279.75,4.94,5.0,25.6,3.76,27.81,0.94,1.52,10516.48,2800.34,3818.31,1452.42,1.99,16.12,2.69,17.62,6.0
2000-07-27,2000,278.55,4.95,4.83,25.6,3.82,28.02,0.93,1.51,10586.13,2799.75,3681.63,1449.62,1.97,16.45,2.69,17.56,6.06
2000-07-28,2000,278.4,4.95,4.81,25.6,3.84,28.18,0.92,1.5,10511.17,2769.53,3477.31,1419.89,1.94,16.5,2.75,18.12,6.06
2000-07-31,2000,277.25,4.98,4.78,25.6,3.77,27.43,0.93,1.5,10521.98,2858.09,3609.35,1430.83,1.97,16.5,2.75,17.69,5.94
2000-08-01,2000,277.35,4.97,4.94,25.6,3.99,27.79,0.91,1.49,10606.95,2875.44,3521.15,1438.1,1.95,16.42,2.88,17.94,5.94
2000-08-02,2000,277.55,4.97,5.08,25.6,4.21,28.26,0.91,1.5,10687.53,2874.54,3490.34,1438.7,1.95,16.39,2.88,18.19,5.88
2000-08-03,2000,273.95,4.95,5.06,25.6,4.25,28.66,0.91,1.5,10706.58,2887.11,3623.5,1452.56,1.89,15.94,2.88,17.06,5.31
2000-08-04,2000,273.25,4.9,4.97,25.6,4.3,29.96,0.91,1.5,10767.75,2886.81,3618.63,1462.93,1.92,16.31,2.88,17.44,5.5
2000-08-07,2000,273.75,4.92,4.97,25.6,4.35,28.91,0.91,1.51,10867.01,2894.21,3710.39,1479.32,1.91,16.88,2.75,17.56,5.62
2000-08-08,2000,273.05,4.89,4.95,25.6,4.41,29.12,0.9,1.5,10976.89,2892.19,3686.37,1482.8,1.93,16.89,2.75,17.69,5.62
2000-08-09,2000,272.55,4.88,5.03,25.6,4.42,30.35,0.9,1.5,10905.83,2847.91,3693.04,1472.87,1.96,16.88,2.75,17.44,5.62
2000-08-10,2000,272.75,4.88,5.19,25.6,4.47,31.34,0.91,1.5,10908.76,2856.59,3595.19,1460.25,1.89,16.69,2.81,17.81,5.75
2000-08-11,2000,275.15,4.9,5.25,25.6,4.47,31.02,0.9,1.5,11027.8,2927.5,3644.61,1471.84,1.96,17.19,3.44,18.69,5.75
2000-08-14,2000,274.75,4.86,5.23,25.6,4.32,31.94,0.91,1.51,11176.14,2921.21,3719.61,1491.56,2.09,17.27,3.34,18.62,5.75
2000-08-15,2000,274.65,4.85,5.28,25.6,4.23,31.67,0.91,1.5,11067.0,2884.41,3722.62,1484.43,2.08,17.44,3.25,18.62,5.75
2000-08-16,2000,277.2,4.84,5.38,25.6,4.41,31.8,0.92,1.5,11008.39,2875.81,3721.25,1479.85,2.08,17.44,3.5,18.94,5.81
2000-08-17,2000,277.65,4.85,5.31,25.6,4.41,31.94,0.92,1.5,11055.64,2847.91,3830.59,1496.07,2.09,17.53,3.5,18.56,5.69
2000-08-18,2000,276.65,4.83,5.41,25.6,4.44,31.99,0.91,1.49,11046.48,2837.14,3807.51,1491.72,2.12,17.38,3.25,18.12,5.69
2000-08-21,2000,275.2,4.84,5.3,25.6,4.75,32.47,0.9,1.49,11079.81,2818.59,3827.62,1499.48,2.17,17.42,3.5,17.88,5.56
2000-08-22,2000,273.75,4.82,5.38,25.6,4.52,31.22,0.9,1.48,11139.15,2823.08,3827.89,1498.13,2.22,17.5,3.38,17.69,5.69
2000-08-23,2000,271.25,4.77,5.41,25.6,4.61,32.02,0.9,1.49,11144.65,2735.35,3896.92,1505.97,2.3,17.91,3.25,17.75,5.56
2000-08-24,2000,272.95,4.83,5.41,25.6,4.54,31.63,0.9,1.48,11182.74,2746.79,3949.57,1508.31,2.41,18.28,3.31,17.88,5.69
2000-08-25,2000,274.25,4.87,5.41,25.6,4.63,32.03,0.9,1.47,11192.63,2790.17,3931.25,1506.45,2.38,18.36,3.12,18.0,5.69
2000-08-28,2000,274.25,4.9,5.44,25.6,4.68,32.87,0.9,1.47,11252.84,2786.68,3954.24,1514.09,2.36,18.17,3.19,17.75,5.62
2000-08-29,2000,273.25,4.92,5.66,25.6,4.62,32.74,0.89,1.46,11215.1,2760.44,3951.94,1509.84,2.32,17.19,3.12,17.5,5.69
2000-08-30,2000,274.15,4.9,5.86,25.6,4.8,33.32,0.89,1.46,11103.01,2726.17,3968.73,1502.59,2.33,16.83,3.25,17.69,5.62
2000-08-31,2000,277.85,4.96,5.91,25.6,4.78,33.12,0.89,1.45,11215.1,2723.63,4077.59,1517.68,2.32,16.62,3.75,18.56,5.81
2000-09-01,2000,276.75,4.96,5.98,27.15,4.84,33.38,0.9,1.46,11238.78,2712.92,4099.3,1520.77,2.33,17.27,3.5,18.69,5.88
2000-09-04,2000,277.0,4.95,5.91,27.15,4.895,33.605000000000004,0.9,1.46,11249.695,2720.16,4043.165,1513.925,2.3600000000000003,17.29,3.5,18.625,5.845
2000-09-05,2000,275.6,4.94,5.84,27.15,4.95,33.83,0.89,1.45,11260.61,2727.4,3987.03,1507.08,2.39,17.31,3.5,18.56,5.81
2000-09-06,2000,274.65,4.94,5.84,27.15,5.07,34.9,0.87,1.44,11310.64,2751.07,3837.62,1492.25,2.45,17.06,3.5,19.38,5.81
2000-09-07,2000,273.85,4.9,5.91,27.15,5.0,35.39,0.87,1.44,11259.87,2743.92,3953.36,1502.51,2.5,16.88,3.53,18.88,5.75
2000-09-08,2000,273.05,4.89,5.91,27.15,4.88,33.63,0.87,1.41,11220.65,2732.78,3813.44,1494.5,2.46,17.03,3.5,19.56,5.81
2000-09-11,2000,273.15,4.86,5.72,27.15,5.01,35.14,0.86,1.4,11195.49,2691.22,3706.74,1489.26,2.44,16.72,3.5,19.56,6.0
2000-09-12,2000,273.05,4.88,5.41,27.15,5.01,34.28,0.86,1.41,11233.23,2685.4,3666.87,1481.99,2.5,16.81,3.47,18.75,6.06
2000-09-13,2000,272.75,4.86,5.41,27.15,5.06,33.82,0.86,1.41,11182.18,2723.46,3741.75,1484.91,2.65,16.59,3.5,18.38,6.06
2000-09-14,2000,272.45,4.87,5.59,27.15,5.2,34.07,0.86,1.41,11087.47,2705.48,3737.42,1480.87,2.59,16.41,3.44,18.12,6.12
2000-09-15,2000,272.55,4.85,5.56,27.15,5.21,35.92,0.85,1.4,10927.0,2671.46,3676.33,1465.81,2.42,16.48,3.5,17.81,6.06
2000-09-18,2000,271.8,4.85,5.56,27.15,5.3,36.88,0.85,1.41,10808.52,2620.16,3585.52,1444.51,2.28,16.3,3.5,18.0,6.0
2000-09-19,2000,272.15,4.86,5.31,27.15,5.36,36.51,0.85,1.41,10789.29,2605.61,3756.4,1459.9,2.48,16.19,3.5,17.19,5.88
2000-09-20,2000,269.45,4.82,5.23,27.15,5.32,37.2,0.85,1.41,10687.92,2591.45,3790.45,1451.34,2.36,15.25,3.5,16.62,5.81
2000-09-21,2000,270.65,4.85,5.16,27.15,5.29,34.0,0.86,1.44,10765.52,2587.45,3718.15,1449.05,2.38,15.05,3.5,17.12,5.94
2000-09-22,2000,272.15,4.88,5.09,27.15,5.13,32.68,0.88,1.45,10847.37,2597.14,3701.18,1448.72,2.46,15.41,3.47,16.81,6.0
2000-09-25,2000,274.35,4.89,5.09,27.15,5.28,31.57,0.87,1.45,10808.15,2555.63,3622.1,1439.03,2.48,15.45,3.44,16.62,5.81
2000-09-26,2000,274.35,4.9,5.06,27.15,5.32,31.5,0.88,1.46,10631.32,2518.07,3582.59,1427.21,2.43,15.22,3.5,16.38,5.81
2000-09-27,2000,278.7,4.93,5.19,27.15,5.31,31.46,0.88,1.46,10628.36,2514.53,3571.9,1426.57,2.46,15.16,3.5,17.62,6.12
2000-09-28,2000,274.85,4.92,5.28,27.15,5.12,30.34,0.88,1.46,10824.06,2572.32,3725.15,1458.29,2.44,15.11,3.44,17.0,5.94
2000-09-29,2000,274.25,4.86,5.38,27.15,5.19,30.84,0.88,1.48,10650.92,2521.64,3570.61,1436.51,2.58,14.88,3.5,17.0,5.81
2000-10-02,2000,273.55,4.87,5.39,27.15,5.35,32.18,0.88,1.47,10700.13,2464.42,3457.97,1436.23,2.5,14.89,3.38,16.5,5.81
2000-10-03,2000,272.25,4.88,5.25,27.15,5.35,32.07,0.88,1.46,10719.74,2498.18,3353.34,1426.46,2.44,14.98,3.25,16.06,5.69
2000-10-04,2000,270.85,4.84,5.25,27.15,5.29,31.43,0.88,1.46,10784.48,2560.0,3453.36,1434.32,2.43,15.36,3.19,16.12,5.81
2000-10-05,2000,269.25,4.86,5.33,27.15,5.15,30.53,0.87,1.44,10724.92,2568.3,3424.32,1436.28,2.44,14.91,3.06,15.25,5.75
2000-10-06,2000,269.65,4.86,5.25,27.15,5.01,30.86,0.87,1.45,10596.54,2543.65,3311.94,1408.99,2.42,14.72,3.06,14.75,5.81
2000-10-09,2000,270.65,4.86,5.25,27.15,5.15,31.86,0.87,1.45,10568.43,2490.63,3318.9,1402.03,2.34,14.8,3.06,15.19,5.62
2000-10-10,2000,272.75,4.88,5.25,27.15,5.13,33.18,0.87,1.46,10524.4,2497.23,3188.29,1387.02,2.4,14.47,3.06,15.56,5.75
2000-10-11,2000,270.95,4.86,5.14,27.15,5.51,33.25,0.87,1.46,10413.79,2445.49,3100.53,1364.59,2.4,14.75,3.0,14.62,5.62
2000-10-12,2000,276.55,4.9,5.16,27.15,5.63,36.06,0.86,1.47,10034.58,2379.16,3004.45,1329.78,2.34,14.34,3.0,15.88,5.75
2000-10-13,2000,272.65,4.86,5.03,27.15,5.54,34.99,0.86,1.45,10192.18,2430.18,3277.77,1374.17,2.45,14.2,2.88,14.81,5.56
2000-10-16,2000,272.05,4.85,5.03,27.15,5.36,32.92,0.85,1.45,10238.8,2438.14,3249.46,1374.62,2.31,14.06,3.0,14.75,5.44
2000-10-17,2000,271.3,4.83,5.06,27.15,5.44,32.99,0.85,1.45,10089.71,2391.22,3172.19,1349.97,2.31,14.25,2.88,14.38,5.38
2000-10-18,2000,270.75,4.83,4.94,27.15,5.23,33.48,0.84,1.44,9975.02,2368.65,3139.31,1342.13,2.34,13.97,3.0,14.06,5.38
2000-10-19,2000,270.85,4.82,5.0,27.15,4.95,32.91,0.84,1.45,10142.98,2459.81,3402.95,1388.76,2.29,14.19,2.88,14.0,5.31
2000-10-20,2000,271.55,4.82,5.0,27.15,4.94,33.75,0.84,1.45,10226.59,2469.07,3456.61,1396.93,2.31,14.5,3.0,13.94,5.19
2000-10-23,2000,270.35,4.76,5.03,27.15,5.07,33.76,0.84,1.45,10271.72,2436.86,3422.0,1395.78,2.26,14.77,3.0,14.0,5.12
2000-10-24,2000,270.15,4.78,5.34,27.15,4.82,33.37,0.84,1.45,10393.07,2471.09,3353.26,1398.13,2.31,15.0,2.88,13.38,5.0
2000-10-25,2000,266.75,4.74,5.29,27.15,4.66,32.96,0.83,1.43,10326.48,2438.81,3107.61,1364.9,2.28,14.5,2.81,13.0,4.88
2000-10-26,2000,265.35,4.73,5.25,27.15,4.66,33.71,0.83,1.44,10380.12,2491.9,3167.14,1364.44,2.31,14.86,2.81,13.31,5.0
2000-10-27,2000,264.85,4.74,5.33,27.15,4.54,32.74,0.84,1.46,10590.62,2528.97,3175.25,1379.58,2.28,14.98,2.88,13.69,5.06
2000-10-30,2000,264.35,4.72,5.34,27.15,4.49,32.81,0.84,1.45,10835.77,2686.61,3081.07,1398.66,2.29,15.78,2.88,13.88,5.31
2000-10-31,2000,264.6,4.73,5.34,27.15,4.49,32.7,0.85,1.45,10971.14,2744.62,3282.3,1429.4,2.32,16.28,2.81,13.56,5.31
2000-11-01,2000,264.8,4.75,5.5,27.15,4.69,33.25,0.86,1.45,10899.47,2752.77,3225.27,1421.22,2.27,16.22,2.81,13.44,5.31
2000-11-02,2000,264.75,4.7,6.0,27.15,4.76,32.54,0.86,1.45,10880.51,2789.87,3308.48,1428.32,2.25,15.75,2.81,13.31,5.31
2000-11-03,2000,265.2,4.73,6.0,27.15,4.93,32.71,0.87,1.45,10817.95,2761.75,3321.91,1426.69,2.29,16.22,2.81,13.38,5.25
2000-11-06,2000,264.95,4.75,6.0,27.15,4.85,32.86,0.86,1.43,10977.21,2793.22,3290.47,1432.19,2.25,16.5,2.88,13.75,5.12
2000-11-07,2000,264.5,4.71,5.88,27.15,5.08,33.4,0.86,1.43,10952.18,2770.57,3279.57,1431.87,2.25,16.25,2.81,13.81,5.12
2000-11-08,2000,265.05,4.72,5.97,27.15,5.34,33.24,0.86,1.42,10907.06,2777.07,3059.09,1409.28,2.22,15.91,2.81,13.5,5.0
2000-11-09,2000,265.95,4.73,6.06,27.15,5.44,33.92,0.87,1.43,10834.25,2751.34,3057.06,1400.14,2.24,16.02,2.88,13.88,4.94
2000-11-10,2000,264.75,4.68,6.11,27.15,5.46,34.02,0.86,1.43,10602.95,2704.22,2890.26,1365.98,2.21,16.12,3.0,13.44,4.94
2000-11-13,2000,264.45,4.66,6.0,27.15,5.7,34.47,0.86,1.44,10517.25,2773.21,2836.62,1351.26,2.11,15.89,2.81,13.25,5.06
2000-11-14,2000,264.55,4.66,6.12,27.15,6.02,34.87,0.86,1.43,10681.06,2823.08,3039.5,1382.95,2.07,15.48,2.81,13.12,5.12
2000-11-15,2000,264.95,4.66,6.31,27.15,6.26,35.58,0.86,1.43,10707.6,2841.01,3076.7,1389.81,2.09,15.39,3.0,13.5,5.12
2000-11-16,2000,266.35,4.65,6.28,27.15,5.8,35.12,0.85,1.42,10656.03,2812.91,2925.16,1372.32,2.1,14.91,2.75,13.75,5.25
2000-11-17,2000,265.8,4.64,6.28,27.15,6.1,35.45,0.85,1.42,10629.87,2817.3,2934.81,1367.72,2.12,15.11,2.94,13.25,5.25
2000-11-20,2000,266.4,4.63,6.11,27.15,6.25,35.22,0.85,1.42,10462.65,2795.86,2792.41,1342.62,2.12,14.88,2.81,13.31,5.5
2000-11-21,2000,265.85,4.62,6.22,27.15,6.41,35.16,0.84,1.42,10494.5,2851.92,2786.53,1347.35,2.09,15.22,2.81,14.12,5.75
2000-11-22,2000,266.65,4.62,6.03,27.15,6.58,35.4,0.84,1.41,10399.32,2799.55,2668.25,1322.36,2.07,14.69,2.5,15.19,5.88
2000-11-23,2000,266.05,4.61,6.075,27.15,6.51,35.39333333333333,0.84,1.4,10434.775,2824.7200000000003,2749.17,1332.065,2.105,14.82,2.5300000000000002,15.0,5.8149999999999995
2000-11-24,2000,265.95,4.61,6.12,27.15,6.44,35.38666666666667,0.84,1.4,10470.23,2849.89,2830.09,1341.77,2.14,14.95,2.56,14.81,5.75
2000-11-27,2000,270.0,4.68,6.16,27.15,6.37,35.38,0.85,1.42,10546.07,2824.76,2769.32,1348.97,2.09,15.38,2.72,15.69,6.56
2000-11-28,2000,269.6,4.69,6.19,27.15,6.02,34.22,0.86,1.42,10507.58,2796.41,2621.11,1336.09,2.06,15.38,2.75,16.06,6.56
2000-11-29,2000,266.95,4.62,6.06,27.15,6.18,34.63,0.86,1.42,10629.11,2799.42,2602.85,1341.93,2.08,15.3,2.5,15.25,6.38
2000-11-30,2000,270.45,4.68,5.84,27.15,6.59,33.82,0.87,1.43,10414.49,2751.19,2506.54,1314.95,2.06,15.34,2.5,15.62,6.62
2000-12-01,2000,269.8,4.64,5.78,30.75,6.67,32.02,0.88,1.44,10373.54,2763.15,2549.74,1315.23,2.05,15.56,2.44,16.25,6.56
2000-12-04,2000,270.5,4.71,5.81,30.75,7.43,31.22,0.89,1.45,10560.95,2767.77,2554.4,1324.97,2.07,16.03,2.56,16.62,6.56
2000-12-05,2000,270.6,4.71,5.88,30.75,7.38,29.53,0.88,1.43,10898.72,2843.67,2852.87,1376.54,2.14,16.66,2.38,15.44,6.12
2000-12-06,2000,274.75,4.77,6.22,30.75,8.48,29.85,0.89,1.44,10664.38,2815.71,2743.7,1351.46,2.04,17.0,2.75,16.75,6.56
2000-12-07,2000,273.75,4.73,6.09,30.75,8.37,29.35,0.89,1.44,10617.36,2796.04,2719.91,1343.55,2.04,16.73,2.69,16.81,6.5
2000-12-08,2000,272.75,4.65,6.34,30.75,8.58,28.44,0.89,1.45,10712.91,2879.95,2895.39,1369.89,2.08,17.16,2.69,16.62,6.31
2000-12-11,2000,270.55,4.66,6.47,30.75,9.41,29.5,0.88,1.46,10725.8,2938.37,2972.91,1380.2,2.12,17.27,2.62,16.31,6.06
2000-12-12,2000,271.35,4.67,6.44,30.75,8.14,29.68,0.88,1.45,10768.27,2905.27,2863.21,1371.18,2.1,17.0,2.69,16.62,6.12
2000-12-13,2000,269.35,4.63,6.27,30.75,7.54,28.74,0.88,1.46,10794.44,2847.41,2748.88,1359.99,2.08,16.92,2.5,15.69,5.88
2000-12-14,2000,269.85,4.61,6.0,30.75,7.41,27.99,0.89,1.47,10674.99,2738.15,2639.26,1340.93,2.06,16.55,2.53,15.75,5.75
2000-12-15,2000,270.95,4.57,5.75,30.75,8.4,28.87,0.9,1.47,10434.96,2698.68,2543.09,1312.15,2.08,16.5,2.62,16.19,6.06
2000-12-18,2000,270.15,4.59,5.69,30.75,8.53,29.76,0.89,1.47,10645.42,2739.42,2543.09,1322.74,2.14,16.95,2.5,16.5,6.06
2000-12-19,2000,270.25,4.59,5.66,30.75,9.1,29.33,0.89,1.47,10584.37,2777.76,2399.63,1305.6,2.08,17.34,2.56,16.69,6.06
2000-12-20,2000,273.45,4.6,5.66,30.75,9.33,25.77,0.91,1.48,10318.93,2729.77,2210.32,1264.74,2.08,17.36,2.69,18.19,6.31
2000-12-21,2000,274.15,4.59,5.69,30.75,9.83,25.98,0.92,1.47,10487.29,2789.82,2224.84,1274.86,2.09,17.84,2.62,17.75,6.31
2000-12-22,2000,273.95,4.61,5.66,30.75,9.58,26.18,0.92,1.48,10635.56,2849.93,2436.26,1305.95,2.16,17.69,2.75,17.69,6.31
2000-12-25,2000,273.8,4.61,5.705,30.75,9.690000000000001,26.41,0.93,1.48,10664.0,2844.76,2420.4300000000003,1310.5700000000002,2.135,17.565,2.8449999999999998,17.815,6.25
2000-12-26,2000,274.45,4.63,5.75,30.75,9.8,26.64,0.93,1.48,10692.44,2839.59,2404.6,1315.19,2.11,17.44,2.94,17.94,6.19
2000-12-27,2000,275.5,4.59,6.03,30.75,9.98,26.47,0.93,1.5,10803.16,2899.61,2460.21,1328.92,2.08,18.03,2.62,17.69,6.12
2000-12-28,2000,272.25,4.58,6.31,30.75,9.26,25.85,0.93,1.49,10868.76,2891.45,2464.62,1334.22,2.06,17.97,2.5,17.56,6.06
2000-12-29,2000,272.25,4.59,6.34,30.75,9.78,26.8,0.94,1.5,10787.99,2946.6,2341.7,1320.28,2.15,18.02,2.88,17.06,6.0
2001-01-01,2001,270.65,4.574999999999999,6.335,32.1,9.07,27.005000000000003,0.94,1.5,10717.07,2910.355,2235.24,1301.775,2.135,17.775,2.94,17.5,6.1899999999999995
2001-01-02,2001,269.05,4.56,6.33,32.1,8.36,27.21,0.95,1.5,10646.15,2874.11,2128.78,1283.27,2.12,17.53,3.0,17.94,6.38
2001-01-03,2001,267.95,4.5,6.09,32.1,8.19,28.0,0.93,1.49,10945.75,3015.07,2528.38,1347.56,2.22,17.44,2.62,17.44,6.06
2001-01-04,2001,267.55,4.54,6.15,32.1,8.97,28.14,0.95,1.5,10912.41,3145.65,2460.04,1333.34,2.21,18.23,2.81,17.12,6.12
2001-01-05,2001,268.15,4.56,6.09,32.1,9.26,27.95,0.96,1.5,10662.01,3113.99,2267.85,1298.35,2.17,18.27,2.88,16.88,6.56
2001-01-08,2001,268.35,4.56,5.75,32.1,9.69,27.32,0.95,1.5,10621.35,3142.03,2281.54,1295.86,2.18,18.86,2.62,16.94,6.69
2001-01-09,2001,267.75,4.56,5.62,32.1,9.82,27.64,0.95,1.49,10572.55,3068.6,2311.4,1300.8,2.22,18.53,2.62,16.62,6.5
2001-01-10,2001,264.95,4.54,5.62,32.1,9.13,29.48,0.94,1.49,10604.27,3070.13,2413.71,1313.27,2.24,17.52,2.75,16.81,6.19
2001-01-11,2001,264.4,4.56,5.75,32.1,8.71,29.41,0.95,1.5,10609.55,3051.3,2524.29,1326.82,2.18,17.75,2.75,16.56,6.12
2001-01-12,2001,264.32,4.62,5.94,32.1,8.47,30.05,0.95,1.48,10525.38,3001.98,2506.05,1318.55,2.19,17.62,2.62,16.88,6.25
2001-01-15,2001,263.68,4.6,5.885,32.1,8.285,30.17,0.94,1.48,10589.02,3033.3599999999997,2488.385,1322.6,2.2199999999999998,17.575000000000003,2.62,16.88,6.220000000000001
2001-01-16,2001,263.75,4.67,5.83,32.1,8.1,30.29,0.94,1.47,10652.66,3064.74,2470.72,1326.65,2.25,17.53,2.62,16.88,6.19
2001-01-17,2001,263.8,4.71,5.89,32.1,6.91,29.6,0.94,1.47,10584.34,3062.49,2558.67,1329.47,2.19,17.55,2.62,16.5,6.12
2001-01-18,2001,265.05,4.79,5.81,32.1,7.14,30.45,0.94,1.47,10678.28,3046.0,2670.47,1347.97,2.19,17.83,2.5,16.5,6.19
